pmid,title,source,abstract,probs
38604635,Conceptual framework for establishing twins prevention and continuous health promotion programme: a qualitative study.,BMJ Open,"Twin registries and cohorts face numerous challenges, including significant resource allocation, twins' recruitment and retention. This study aimed to assess expert feedback on a proposed pragmatic idea for launching a continuous health promotion and prevention programme (HPPP) to establish and maintain twin cohorts.A qualitative study incorporating an inductive thematic analysis.Tehran University of Medical Sciences.Researchers with expertise in twin studies participated in our study.Expert opinions were gathered through focus group discussions (FGDs). Thematic analysis was employed to analyse the findings and develop a model for designing a comprehensive, long-term health promotion programme using ATLAS.ti software. Additionally, a standardised framework was developed to represent the conceptual model of the twin HPPP.Eight FGDs were conducted, involving 16 experts. Thematic analysis identified eight themes and seven subthemes that encompassed the critical aspects of a continuous monitoring programme for twin health. Based on these identified themes, a conceptual framework was developed for the implementation of an HPPP tailored for twins.This study presented the initial endeavour to establish a comprehensive and practical solution in the form of a continuous HPPP designed to tackle the obstacles of twins' cohorts.© Author(s) (or their employer(s)) 2024. Re-use permitted under CC BY-NC. No commercial re-use. See rights and permissions. Published by BMJ.",3.394146046386104e-11
38707992,"A seven-step guide to spatial, agent-based modelling of tumour evolution.",Evol Appl,"Spatial agent-based models are frequently used to investigate the evolution of solid tumours subject to localized cell-cell interactions and microenvironmental heterogeneity. As spatial genomic, transcriptomic and proteomic technologies gain traction, spatial computational models are predicted to become ever more necessary for making sense of complex clinical and experimental data sets, for predicting clinical outcomes, and for optimizing treatment strategies. Here we present a non-technical step by step guide to developing such a model from first principles. Stressing the importance of tailoring the model structure to that of the biological system, we describe methods of increasing complexity, from the basic Eden growth model up to off-lattice simulations with diffusible factors. We examine choices that unavoidably arise in model design, such as implementation, parameterization, visualization and reproducibility. Each topic is illustrated with examples drawn from recent research studies and state of the art modelling platforms. We emphasize the benefits of simpler models that aim to match the complexity of the phenomena of interest, rather than that of the entire biological system. Our guide is aimed at both aspiring modellers and other biologists and oncologists who wish to understand the assumptions and limitations of the models on which major cancer studies now so often depend.© 2024 The Authors. Evolutionary Applications published by John Wiley & Sons Ltd.",1.2814007216025248e-26
38565959,Packaging and containerization of computational methods.,Nat Protoc,"Methods for analyzing the full complement of a biomolecule type, e.g., proteomics or metabolomics, generate large amounts of complex data. The software tools used to analyze omics data have reshaped the landscape of modern biology and become an essential component of biomedical research. These tools are themselves quite complex and often require the installation of other supporting software, libraries and/or databases. A researcher may also be using multiple different tools that require different versions of the same supporting materials. The increasing dependence of biomedical scientists on these powerful tools creates a need for easier installation and greater usability. Packaging and containerization are different approaches to satisfy this need by delivering omics tools already wrapped in additional software that makes the tools easier to install and use. In this systematic review, we describe and compare the features of prominent packaging and containerization platforms. We outline the challenges, advantages and limitations of each approach and some of the most widely used platforms from the perspectives of users, software developers and system administrators. We also propose principles to make the distribution of omics software more sustainable and robust to increase the reproducibility of biomedical and life science research.© 2024. Springer Nature Limited.",2.5132252361817218e-23
38549092,Comparison of structural variant callers for massive whole-genome sequence data.,BMC Genomics,"Detecting structural variations (SVs) at the population level using next-generation sequencing (NGS) requires substantial computational resources and processing time. Here, we compared the performances of 11 SV callers: Delly, Manta, GridSS, Wham, Sniffles, Lumpy, SvABA, Canvas, CNVnator, MELT, and INSurVeyor. These SV callers have been recently published and have been widely employed for processing massive whole-genome sequencing datasets. We evaluated the accuracy, sequence depth, running time, and memory usage of the SV callers.Notably, several callers exhibited better calling performance for deletions than for duplications, inversions, and insertions. Among the SV callers, Manta identified deletion SVs with better performance and efficient computing resources, and both Manta and MELT demonstrated relatively good precision regarding calling insertions. We confirmed that the copy number variation callers, Canvas and CNVnator, exhibited better performance in identifying long duplications as they employ the read-depth approach. Finally, we also verified the genotypes inferred from each SV caller using a phased long-read assembly dataset, and Manta showed the highest concordance in terms of the deletions and insertions.Our findings provide a comprehensive understanding of the accuracy and computational efficiency of SV callers, thereby facilitating integrative analysis of SV profiles in diverse large-scale genomic datasets.© 2024. The Author(s).",3.0703996374678835e-33
38506401,Evaluation of Automated Magnetic Bead-Based DNA Extraction for Detection of Short Tandem Repeat Expansions With Nanopore Sequencing.,J Clin Lab Anal,"Long-read technologies such as nanopore sequencing provide new opportunities to detect short tandem repeat expansions. Therefore, a DNA extraction method is necessary that minimizes DNA fragmentation and hence allows the identification of large repeat expansions. In this study, an automated magnetic bead-based DNA extraction method and the required EDTA blood storage conditions as well as DNA and sequencing quality were evaluated for their suitability for repeat expansion detection with nanopore sequencing.DNA was extracted from EDTA blood, and subsequently, its concentration, purity, and integrity were assessed. DNA was then subjected to nanopore sequencing, and quality metrics of the obtained sequencing data were evaluated.DNA extracted from fresh EDTA blood as well as from cooled or frozen EDTA blood revealed high DNA integrity whereas storage at room temperature over 7 days had detrimental effects. After nanopore sequencing, the read length N50 values of approximately 9 kb were obtained, and based on adaptive sampling of samples with a known repeat expansion, repeat expansions up to 10 kb could be detected.The automated magnetic bead-based DNA extraction was sufficient to detect short tandem repeat expansions, omitting the need for high-molecular-weight DNA extraction methods. Therefore, DNA should be extracted either from fresh blood or from blood stored in cooled or frozen conditions. Consequently, this study may help other laboratories to evaluate their DNA extraction method regarding the suitability for detecting repeat expansions with nanopore sequencing.© 2024 The Authors. Journal of Clinical Laboratory Analysis published by Wiley Periodicals LLC.",6.609539429536426e-15
38745153,Investigating the causal relationship of gut microbiota with GERD and BE: a bidirectional mendelian randomization.,BMC Genomics,"Gut microbiota(GM) have been proven associated with lots of gastrointestinal diseases, but its causal relationship with Gastroesophageal reflux disease(GERD) and Barrett's esophagus(BE) hasn't been explored. We aimed to uncover the causal relation between GM and GERD/BE and potential mediators by utilizing Mendelian Randomization(MR) analysis.Summary statistics of GM(comprising 301 bacteria taxa and 205 metabolism pathways) were extracted from MiBioGen Consortium(N = 18,340) and Dutch Microbiome Project(N = 7,738), GERD and BE from a multitrait meta-analysis(NGERD=602,604, NBE=56,429). Bidirectional two-sample MR analysis and linkage disequilibrium score regression(LDSC) were used to explore the genetic correlation between GM and GERD/BE. Mediation MR analysis was performed for the risk factors of GERD/BE, including Body mass index(BMI), weight, type 2 diabetes, major depressive disorder(MDD), smoking initiation, alcohol consumption, and dietary intake(including carbohydrate, sugar, fat, protein intake), to detect the potential mediators between GM and GERD/BE.11 bacterial taxa and 13 metabolism pathways were found associated with GERD, and 18 taxa and 5 pathways exhibited causal relationship with BE. Mediation MR analysis suggested weight and BMI played a crucial role in these relationships. LDSC identified 1 taxon and 4 metabolism pathways related to GERD, and 1 taxon related to BE. Specie Faecalibacterium prausnitzii had a suggestive impact on both GERD(OR = 1.087, 95%CI = 1.01-1.17) and BE(OR = 1.388, 95%CI = 1.03-1.86) and LDSC had determined their correlation. Reverse MR indicated that BE impacted 10 taxa and 4 pathways.This study established a causal link between gut microbiota and GERD/BE, and identified the probable mediators. It offers new insights into the role of gut microbiota in the development and progression of GERD and BE in the host.© 2024. The Author(s).",4.8772769205759986e-29
38725045,The potential association between metabolic disorders and pulmonary tuberculosis: a Mendelian randomization study.,Eur J Med Res,"Metabolic disorders (MetDs) have been demonstrated to be closely linked to numerous diseases. However, the precise association between MetDs and pulmonary tuberculosis (PTB) remains poorly understood.Summary statistics for exposure and outcomes from genome-wide association studies (GWASs) for exposures and outcomes were obtained from the BioBank Japan Project (BBJ) Gene-exposure dataset. The 14 clinical factors were categorized into three groups: metabolic laboratory markers, blood pressure, and the MetS diagnostic factors. The causal relationship between metabolic factors and PTB were analyzed using two-sample Mendelian Randomization (MR). Additionally, the direct effects on the risk of PTB were investigated through multivariable MR. The primary method employed was the inverse variance-weighted (IVW) model. The sensitivity of this MR analysis was evaluated using MR-Egger regression and the MR-PRESSO global test.According to the two-sample MR, HDL-C, HbA1c, TP, and DM were positively correlated with the incidence of active TB. According to the multivariable MR, HDL-C (IVW: OR 2.798, 95% CI 1.484-5.274, P = 0.001), LDL (IVW: OR 4.027, 95% CI 1.140-14.219, P = 0.03) and TG (IVW: OR 2.548, 95% CI 1.269-5.115, P = 0.009) were positively correlated with the occurrence of PTB. TC (OR 0.131, 95% CI 0.028-0.607, P = 0.009) was negatively correlated with the occurrence of PTB. We selected BMI, DM, HDL-C, SBP, and TG as the diagnostic factors for metabolic syndrome. DM (IVW, OR 1.219, 95% CI 1.040-1.429 P = 0.014) and HDL-C (IVW, OR 1.380, 95% CI 1.035-1.841, P = 0.028) were directly correlated with the occurrence of PTB.This MR study demonstrated that metabolic disorders, mainly hyperglycemia, and dyslipidemia, are associated with the incidence of active pulmonary tuberculosis.© 2024. The Author(s).",2.8044554208041513e-15
38672220,Possible Causal Association between Type 2 Diabetes and Glycaemic Traits in Primary Open-Angle Glaucoma: A Two-Sample Mendelian Randomisation Study.,Biomedicines,"Existing literature suggests a controversial relationship between type 2 diabetes mellitus (T2D) and glaucoma. This study aimed to examine the potential causal connection between T2D and glycaemic traits (fasting glucose [FG] and glycated haemoglobin [HbA1c] levels) as exposures to primary open-angle glaucoma (POAG) in multi-ethnic populations. Single-nucleotide polymorphisms associated with exposure to T2D, FG, and HbA1c were selected as instrumental variables with significance (p< 5.0 × 10-8) from the genome-wide association study (GWAS)-based meta-analysis data available from the BioBank Japan and the UK Biobank (UKB). The GWAS for POAG was obtained from the meta-analyses of Genetic Epidemiology Research in Adult Health and Aging and the UKB. A two-sample Mendelian randomisation (MR) study was performed to assess the causal estimates using the inverse-variance weighted (IVW) method, and MR-Pleiotropy Residual Sum and Outlier test (MR-PRESSO). Significant causal associations of T2D (odds ratio [OR] = 1.05, 95% confidence interval [CI] = [1.00-1.10],p= 0.031 in IVW; OR = 1.06, 95% CI = [1.01-1.11],p= 0.017 in MR-PRESSO) and FG levels (OR = 1.19, 95% CI = [1.02-1.38],p= 0.026 in IVW; OR = 1.17, 95% CI = [1.01-1.35],p= 0.041 in MR-PRESSO) with POAG were observed, but not in HbA1c (allp> 0.05). The potential causal relationship between T2D or FG and POAG highlights its role in the prevention of POAG. Further investigation is necessary to authenticate these findings.",3.204228360433407e-21
38672173,Obesity-Dependent Association of the rs10454142 PPP1R21 with Breast Cancer.,Biomedicines,"The purpose of this work was to find a link between the breast cancer (BC)-risk effects of sex hormone-binding globulin (SHBG)-associated polymorphisms and obesity. The study was conducted on a sample of 1498 women (358 BC; 1140 controls) who, depending on the presence/absence of obesity, were divided into two groups: obese (119 BC; 253 controls) and non-obese (239 BC; 887 controls). Genotyping of nine SHBG-associated single nucleotide polymorphisms (SNP)-rs17496332PRMT6, rs780093GCKR, rs10454142PPP1R21, rs3779195BAIAP2L1, rs440837ZBTB10, rs7910927JMJD1C, rs4149056SLCO1B1, rs8023580NR2F2, and rs12150660SHBG-was executed, and the BC-risk impact of these loci was analyzed by logistic regression separately in each group of obese/non-obese women. We found that the BC-risk effect correlated by GWAS with the SHBG-level polymorphism rs10454142PPP1R21depends on the presence/absence of obesity. The SHBG-lowering allele C rs10454142PPP1R21has a risk value for BC in obese women (allelic model: CvsT, OR = 1.52, 95%CI = 1.10-2.11, and pperm= 0.013; additive model: CCvsTCvsTT, OR = 1.71, 95%CI = 1.15-2.62, and pperm= 0.011; dominant model: CC + TCvsTT, OR = 1.95, 95%CI = 1.13-3.37, and pperm= 0.017) and is not associated with the disease in women without obesity. SNP rs10454142PPP1R21and 10 proxy SNPs have adipose-specific regulatory effects (epigenetic modifications of promoters/enhancers, DNA interaction with 51 transcription factors, eQTL/sQTL effects on five genes (PPP1R21,RP11-460M2.1,GTF2A1L,STON1-GTF2A1L, andSTON1), etc.), can be ""likely cancer driver"" SNPs, and are involved in cancer-significant pathways. In conclusion, our study detected an obesity-dependent association of the rs10454142PPP1R21with BC in women.",2.6391617729925555e-20
38672162,Potential Causal Association between C-Reactive Protein Levels in Age-Related Macular Degeneration: A Two-Sample Mendelian Randomization Study.,Biomedicines,"Researchers have proposed a possible correlation between age-related macular degeneration (AMD) and inflammation or C-reactive protein (CRP) levels. We investigated the potential causal relationship between CRP levels and AMD. Single-nucleotide polymorphisms (SNPs) associated with CRP exposure were selected as the instrumental variables (IVs) with significance (p< 5 × 10-8) from the genome-wide association study (GWAS) meta-analysis data of Biobank Japan and the UK Biobank. GWAS data for AMD were obtained from 11 International AMD Genomics Consortium studies. An evaluation of causal estimates, utilizing the inverse-variance-weighted (IVW), weighted-median, MR-Egger, MR-Pleiotropy-Residual-Sum, and Outlier tests, was conducted in a two-sample Mendelian randomization (MR) study. We observed significant causal associations between CRP levels and AMD (odds ratio [OR] = 1.13, 95% CI = [1.02-1.24], andp= 0.014 in IVW; OR = 1.18, 95% CI = [1.00-1.38], andp= 0.044 in weight median; OR = 1.31, 95% CI = [1.13-1.52], andp< 0.001 in MR-Egger). The causal relationship between CRP and AMD warrants further research to address the significance of inflammation as a risk factor for AMD.",1.5406478674857912e-19
38665286,Effects of loneliness and isolation on cardiovascular diseases: a two sample Mendelian Randomization Study.,J Geriatr Cardiol,"Loneliness and isolation are associated with multiple cardiovascular diseases (CVDs), but there is a lack of research on whether they were causally linked. We conducted a Mendelian Randomization (MR) study to explore causal relationships between loneliness and isolation and multiple CVDs.Single nucleotide polymorphisms associated with loneliness and isolation were identified from a genome-wide association study (GWAS) of 455,364 individuals of European ancestry in the IEU GWAS database. Summary data for 15 CVDs were also obtained from the IEU GWAS database. We used three MR methods including inverse variance weighting, MR-Egger, and weighted median estimation to assess the causal effect of exposure on outcomes. Cochran'sQtest and MR-Egger intercept test were used to evaluate the heterogeneity and pleiotropy.MR analysis showed that loneliness and isolation were significantly associated with essential hypertension (OR = 1.07, 95% CI: 1.03-1.12), atherosclerotic heart disease (OR = 1.04; 95% CI: 1.02-1.06), myocardial infarction (OR = 1.02; 95% CI: 1-1.04) and angina (OR = 1.04; 95% CI =1.02-1.06). No heterogeneity and pleiotropy effects were found in this study.Causal relationship of loneliness and isolation with CVDs were found in this study.© 2024 JGC All rights reserved; www.jgc301.com.",3.2021737510605717e-10
38616254,Shared genetic architecture between autoimmune disorders and B-cell acute lymphoblastic leukemia: insights from large-scale genome-wide cross-trait analysis.,BMC Med,"To study the shared genetic structure between autoimmune diseases and B-cell acute lymphoblastic leukemia (B-ALL) and identify the shared risk loci and genes and genetic mechanisms involved.Based on large-scale genome-wide association study (GWAS) summary-level data sets, we observed genetic overlaps between autoimmune diseases and B-ALL, and cross-trait pleiotropic analysis was performed to detect shared pleiotropic loci and genes. A series of functional annotation and tissue-specific analysis were performed to determine the influence of pleiotropic genes. The heritability enrichment analysis was used to detect crucial immune cells and tissues. Finally, bidirectional Mendelian randomization (MR) methods were utilized to investigate the casual associations.Our research highlighted shared genetic mechanisms between seven autoimmune disorders and B-ALL. A total of 73 pleiotropic loci were identified at the genome-wide significance level (P < 5 × 10-8), 16 of which had strong evidence of colocalization. We demonstrated that several loci have been previously reported (e.g., 17q21) and discovered some novel loci (e.g., 10p12, 5p13). Further gene-level identified 194 unique pleiotropic genes, for example IKZF1, GATA3, IKZF3, GSDMB, and ORMDL3. Pathway analysis determined the key role of cellular response to cytokine stimulus, B cell activation, and JAK-STAT signaling pathways. SNP-level and gene-level tissue enrichment suggested that crucial role pleiotropic mechanisms involved in the spleen, whole blood, and EBV-transformed lymphocytes. Also, hyprcoloc and stratified LD score regression analyses revealed that B cells at different developmental stages may be involved in mechanisms shared between two different diseases. Finally, two-sample MR analysis determined causal effects of asthma and rheumatoid arthritis on B-ALL.Our research proved shared genetic architecture between autoimmune disorders and B-ALL and shed light on the potential mechanism that might involve in.© 2024. The Author(s).",8.327164800421451e-38
38590845,Association between basal metabolic rate and cardio-metabolic risk factors: Evidence from a Mendelian Randomization study.,Heliyon,"Cardio-metabolic risk factors play a crucial role in the development of cardiovascular and metabolic diseases. Basal metabolic rate (BMR) is a fundamental physiological parameter that affects energy expenditure and might contribute to variations in these risk factors. However, the exact relationship between BMR and cardio-metabolic risk factors has remained unclear.We employed Mendelian Randomization (MR) analysis to explore the association between BMR (N: 534,045) and various cardio-metabolic risk factors, including body mass index (BMI, N: 681,275), fasting glucose (N: 200,622), high-density lipoprotein (HDL) cholesterol (N = 403,943), low-density lipoprotein (LDL) cholesterol (N = 431,167), total cholesterol (N: 344,278), and triglycerides (N: 441,016), C-reactive protein (N: 436,939), waist circumference (N: 232,101), systolic blood pressure (N: 810,865), diastolic blood pressure (N: 810,865), glycated haemoglobin (N: 389,889), and N-terminal prohormone brain natriuretic peptide (N: 21,758). We leveraged genetic variants strongly associated with BMR as instrumental variables to investigate potential causal relationships, with the primary analysis using the Inverse Variance Weighted (IVW) method.Our MR analysis revealed compelling evidence of a causal link between BMR and specific cardio-metabolic risk factors. Specifically, genetically determined higher BMR was associated with an increased BMI (β = 0.7538, 95% confidence interval [CI]: 0.6418 to 0.8659, p < 0.001), lower levels of HDL cholesterol (β = -0.3293, 95% CI: 0.4474 to -0.2111, p < 0.001), higher levels of triglycerides (β = 0.1472, 95% CI: 0.0370 to 0.2574, p = 0.0088), waist circumference (β = 0.4416, 95% CI: 0.2949 to 0.5883, p < 0.001), and glycated haemoglobin (β = 0.1037, 95% CI: 0.0080 to 0.1995, p = 0.0377). However, we did not observe any significant association between BMR and fasting glucose, LDL cholesterol, total cholesterol, C-reactive protein, systolic blood pressure, diastolic blood pressure, or N-terminal prohormone brain natriuretic peptide (all p-values>0.05).This MR study provides valuable insights into the relationship between BMR and cardio-metabolic risk factors. Understanding the causal links between BMR and these factors could have important implications for the development of targeted interventions and therapies.© 2024 The Authors.",0.999999999999527
38579171,Multidimensional data analysis revealed thyroiditis-associated TCF19 SNP rs2073724 as a highly ranked protective variant in thyroid cancer.,Aging (Albany NY),"Thyroid cancer represents the most prevalent malignant endocrine tumour, with rising incidence worldwide and high mortality rates among patients exhibiting dedifferentiation and metastasis. Effective biomarkers and therapeutic interventions are warranted in aggressive thyroid malignancies. The transcription factor 19 (TCF19) gene has been implicated in conferring a malignant phenotype in cancers. However, its contribution to thyroid neoplasms remains unclear.In this study, we performed genome-wide and phenome-wide association studies to identify a potential causal relationship between TCF19 and thyroid cancer. Our analyses revealed significant associations between TCF19 and various autoimmune diseases and human cancers, including cervical cancer and autoimmune thyroiditis, with a particularly robust signal for the deleterious missense variation rs2073724 that is associated with thyroid function, hypothyroidism, and autoimmunity. Furthermore, functional assays and transcriptional profiling in thyroid cancer cells demonstrated that TCF19 regulates important biological processes, especially inflammatory and immune responses. We demonstrated that TCF19 could promote the progression of thyroid cancerin vitroandin vivoand the C>T variant of rs2073724 disrupted TCF19 protein binding to target gene promoters and their expression, thus reversing the effect of TCF19 protein.Taken together, these findings implicate TCF19 as a promising therapeutic target in aggressive thyroid malignancies and designate rs2073724 as a causal biomarker warranting further investigation in thyroid cancer.",6.326353897016572e-33
38559670,Mendelian randomization of chronic hepatitis B and cardiovascular disease.,Front Cardiovasc Med,"Evidence from observational studies suggests that chronic hepatitis B (CHB) is associated with cardiovascular disease (CVD). However, results have been inconsistent and causality remains to be established. We utilized two-sample Mendelian randomization (MR) to investigate potential causal associations between CHB and CVD, including atherosclerosis, coronary heart disease, hypertension, and ischemic stroke.The analysis was conducted through genome-wide association studies (GWAS), considering chronic hepatitis B as the exposure and cardiovascular disease as the endpoint. The primary method for evaluating causality in this analysis was the inverse-variance weighted (IVW) technique. Additionally, we employed the weighted median, MR-Egger regression, weighted mode, and simple mode methods for supplementary analyses. Finally, heterogeneity tests, sensitivity analyses, and multiple effects analyses were conducted.In a random-effects IVW analysis, we found that genetic susceptibility to chronic hepatitis B was associated with an increased risk of atherosclerosis [OR = 1.048, 95% CI (1.022-1.075),P = 3.08E-04], as well as an increased risk of coronary heart disease [OR = 1.039, 95% CI (1.006-1.072),P = 0.020]. However, it was found to be inversely correlated with ischemic stroke risk [OR = 0.972, 95% CI (0.957-0.988),P = 4.13E-04]. There was no evidence that chronic hepatitis B was associated with hypertension [OR = 1.021, 95% CI (0.994-1.049),P = 0.121].Our research indicates that chronic hepatitis B has a correlation with an elevated risk of developing atherosclerosis and coronary heart disease, while it is associated with a decreased risk of experiencing an ischemic stroke.© 2024 Wu, Xiong, Ran, Liu, Wu, Wang and Lv.",2.6518850301936896e-20
38544498,Plasma metabolites and risk of myocardial infarction: a bidirectional Mendelian randomization study.,J Geriatr Cardiol,"Myocardial infarction (MI) is a critical cardiovascular event with multifaceted etiology, involving several genetic and environmental factors. It is essential to understand the function of plasma metabolites in the development of MI and unravel its complex pathogenesis.This study employed a bidirectional Mendelian randomization (MR) approach to investigate the causal relationships between plasma metabolites and MI risk. We used genetic instruments as proxies for plasma metabolites and MI and conducted MR analyses in both directions to assess the impact of metabolites on MI risk and vice versa. In addition, the large-scale genome-wide association studies datasets was used to identify genetic variants associated with plasma metabolite (1400 metabolites) and MI (20,917 individuals with MI and 440,906 individuals without MI) susceptibility. Inverse variance weighted was the primary method for estimating causal effects. MR estimates are expressed as beta coefficients or odds ratio (OR) with 95% CI.We identified 14 plasma metabolites associated with the occurrence of MI (P< 0.05), among which 8 plasma metabolites [propionylglycine levels (OR = 0.922, 95% CI: 0.881-0.965,P< 0.001), gamma-glutamylglycine levels (OR = 0.903, 95% CI: 0.861-0.948,P< 0.001), hexadecanedioate (C16-DC) levels (OR = 0.941, 95% CI: 0.911-0.973,P< 0.001), pentose acid levels (OR = 0.923, 95% CI: 0.877-0.972,P= 0.002), X-24546 levels (OR = 0.936, 95% CI: 0.902-0.971,P< 0.001), glycine levels (OR = 0.936, 95% CI: 0.909-0.964,P< 0.001), glycine to serine ratio (OR = 0.930, 95% CI: 0.888-0.974,P= 0.002), and mannose to trans-4-hydroxyproline ratio (OR = 0.912, 95% CI: 0.869-0.958,P< 0.001)] were correlated with a decreased risk of MI, whereas the remaining 6 plasma metabolites [1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4) levels (OR = 1.051, 95% CI: 1.018-1.084,P= 0.002), behenoyl dihydrosphingomyelin (d18:0/22:0) levels (OR = 1.076, 95% CI: 1.027-1.128,P= 0.002), 1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6) levels (OR = 1.067, 95% CI: 1.027-1.109,P= 0.001), alpha-ketobutyrate levels (OR = 1.108, 95% CI: 1.041-1.180,P= 0.001), 5-acetylamino-6-formylamino-3-methyluracil levels (OR = 1.047, 95% CI: 1.019-1.076,P< 0.001), and N-acetylputrescine to (N (1) + N (8))-acetylspermidine ratio (OR = 1.045, 95% CI: 1.018-1.073,P< 0.001)] were associated with an increased risk of MI. Furthermore, we also observed that the mentioned relationships were unaffected by horizontal pleiotropy (P> 0.05). On the contrary, MI did not lead to significant alterations in the levels of the aforementioned 14 plasma metabolites (P> 0.05 for each comparison).Our bidirectional MR study identified 14 plasma metabolites associated with the occurrence of MI, among which 13 plasma metabolites have not been reported previously. These findings provide valuable insights for the early diagnosis of MI and potential therapeutic targets.© 2024 JGC All rights reserved; www.jgc301.com.",1.3596983576897522e-16
38520496,The causal effect of inflammatory proteins and immune cell populations on diabetic nephropathy: evidence from Mendelian randomization.,Int Urol Nephrol,"Diabetic nephropathy (DN) is one of the diabetic microvascular complications with complex pathophysiology, and exploring the landscape of immune dysregulation in DN is valuable for pathogenesis and disease treatment. We crystallized possible inflammatory exposures into 91 circulating inflammatory proteins and 109 blood immune cells; and assessed the causal relationship between inflammation and DN using Mendelian randomization (MR).Based on publicly available genetic data, we explored causal associations between inflammation and DN risk by two-sample MR analysis. Genome-wide association study (GWAS) summary statistics for 91 circulating inflammatory proteins, 109 immune cells absolute counts, and DN were acquired from the GWAS Catalog. Inverse Variance Weighted (IVW) was the main MR method, while MR-Egger and MR-pleiotropy residuals and outliers (MR-PRESSO) were utilized for sensitivity analysis. Cochrane's Q was used to test for heterogeneity. The leave-one-out method ensured the stability of the MR results.This study revealed that higher levels of TNF-related activation-induced cytokine and tumor necrosis factor ligand superfamily member 14 were possibly associated with the increased risk of DN according to the IVW approach, with estimated odds ratios (OR) of 1.287 (95% confidence interval [CI] 1.051 to 1.577, P = 0.015) and 1.249 (95% CI 1.018 to 1.532, P = 0.033). Five immune cell traits were identified that might be linked to increased DN risk, including the higher absolute counts of HLA DR+natural killer cell (OR = 1.248, 95% CI 1.055 to 1.476, P = 0.010), IgD+CD38+B cell (OR = 1.148, 95% CI 1.033 to 1.276, P = 0.010), CD25++CD8+T cell (OR = 1.159, 95% CI 1.032 to 1.302, P = 0.013), CD4-CD8-T cell (OR = 1.226, 95% CI 1.032 to 1.457, P = 0.020), and IgD-CD38-B cell (OR = 1.182, 95% CI 1.009 to 1.386, P = 0.039). In addition, elevated levels of interleukin-1 alpha (OR = 0.712, 95% CI 0.514 to 0.984, P = 0.040) and unswitched memory B cell (OR = 0.797, 95% CI 0.651 to 0.974, P = 0.027) may reduce the risk of developing DN.We identified inflammation-related exposures that may be associated with the risk of DN at the level of genetic prediction, which contributes to a better understanding of the etiologic of DN and facilitates the development of targeted therapies for DN.© 2024. The Author(s), under exclusive licence to Springer Nature B.V.",5.352958138825112e-32
38493444,Integrative regulation of hLMR1 by dietary and genetic factors in nonalcoholic fatty liver disease and hyperlipidemia.,Hum Genet,"Long non-coding RNA (lncRNA) genes represent a large class of transcripts that are widely expressed across species. As most human lncRNAs are non-conserved, we recently employed a unique humanized liver mouse model to study lncRNAs expressed in human livers. We identified a human hepatocyte-specific lncRNA, hLMR1 (human lncRNA metabolic regulator 1), which is induced by feeding and promotes hepatic cholesterol synthesis. Recent genome-wide association studies (GWAS) found that several single-nucleotide polymorphisms (SNPs) from the hLMR1 gene locus are associated with blood lipids and markers of liver damage. These results suggest that dietary and genetic factors may regulate hLMR1 to affect disease progression. In this study, we first screened for nutritional/hormonal factors and found that hLMR1 was robustly induced by insulin/glucose in cultured human hepatocytes, and this induction is dependent on the transcription factor SREBP1. We then tested if GWAS SNPs genetically linked to hLMR1 could regulate hLMR1 expression. We found that DNA sequences flanking rs9653945, a SNP from the last exon of the hLMR1 gene, functions as an enhancer that can be robustly activated by SREBP1c depending on the presence of rs9653945 major allele (G). We further performed CRISPR base editing in human HepG2 cells and found that rs9653945 major (G) to minor (A) allele modification resulted in blunted insulin/glucose-induced expression of hLMR1. Finally, we performed genotyping and gene expression analyses using a published human NAFLD RNA-seq dataset and found that individuals homozygous for rs9653945-G have a higher expression of hLMR1 and risk of NAFLD. Taken together, our data support a model that rs9653945-G predisposes individuals to insulin/glucose-induced hLMR1, contributing to the development of hyperlipidemia and NAFLD.© 2024. The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.",1.0744450333417983e-51
38627848,"PheSeq, a Bayesian deep learning model to enhance and interpret the gene-disease association studies.",Genome Med,"Despite the abundance of genotype-phenotype association studies, the resulting association outcomes often lack robustness and interpretations. To address these challenges, we introduce PheSeq, a Bayesian deep learning model that enhances and interprets association studies through the integration and perception of phenotype descriptions. By implementing the PheSeq model in three case studies on Alzheimer's disease, breast cancer, and lung cancer, we identify 1024 priority genes for Alzheimer's disease and 818 and 566 genes for breast cancer and lung cancer, respectively. Benefiting from data fusion, these findings represent moderate positive rates, high recall rates, and interpretation in gene-disease association studies.© 2024. The Author(s).",3.6732795404196634e-09
