pmid,title,source,abstract
38585769,Proteome-wide association studies using summary proteomic data identified 23 risk genes of Alzheimer's disease.,medRxiv,"Characterizing the genetic mechanisms underlying Alzheimer's disease (AD) dementia is crucial for developing new therapeutics. Proteome-wide association study (PWAS) integrating proteomics data with genome-wide association study (GWAS) summary data was shown as a powerful tool for detecting risk genes. The identified PWAS risk genes can be interpretated as having genetic effects mediated through the genetically regulated protein abundances. Existing PWAS analyses of AD often rely on the availability of individual-level proteomics and genetics data of a reference cohort. Leveraging summary-level protein quantitative trait loci (pQTL) reference data of multiple relevant tissues is expected to improve PWAS findings for studying AD. Here, we applied our recently developed OTTERS tool to conduct PWAS of AD dementia, by leveraging summary-level pQTL data of brain, cerebrospinal fluid (CSF), and plasma tissues, and multiple statistical methods. For each target protein, imputation models of the protein abundance with genetic predictors were trained from summary-level pQTL data, estimating a set of pQTL weights for considered genetic predictors. PWAS p-values were obtained by integrating GWAS summary data of AD dementia with estimated pQTL weights. PWAS p-values from multiple statistical methods were combined by the aggregated Cauchy association test to yield one omnibus PWAS p-value for the target protein. We identified significant PWAS risk genes through omnibus PWAS p-values and analyzed their protein-protein interactions using STRING. Their potential causal effects were assessed by the probabilistic Mendelian randomization (PMR-Egger). As a result, we identified a total of 23 significant PWAS risk genes for AD dementia in brain, CSF, and plasma tissues, including 7 novel findings. We showed that 15 of these risk genes were interconnected within a protein-protein interaction network involving the well-known AD risk gene ofAPOEand 5 novel findings, and enriched in immune functions and lipids pathways including positive regulation of immune system process, positive regulation of macrophage proliferation, humoral immune response, and high-density lipoprotein particle clearance. Existing biological evidence was found to relate our novel findings with AD. We validated the mediated causal effects of 14 risk genes (60.8%). In conclusion, we identified both known and novel PWAS risk genes, providing novel insights into the genetic mechanisms in brain, CSF, and plasma tissues, and targeted therapeutics development of AD dementia. Our study also demonstrated the effectiveness of integrating public available summary-level pQTL data with GWAS summary data for mapping risk genes of complex human diseases."
38586026,The 24-Hour Time Course of Integrated Molecular Responses to Resistance Exercise in Human Skeletal Muscle Implicates MYC as a Hypertrophic Regulator That is Sufficient for Growth.,bioRxiv,"Molecular control of recovery after exercise in muscle is temporally dynamic. A time course of biopsies around resistance exercise (RE) combined with -omics is necessary to better comprehend the molecular contributions of skeletal muscle adaptation in humans. Vastus lateralis biopsies before and 30 minutes, 3-, 8-, and 24-hours after acute RE were collected. A time-point matched biopsy-only group was also included. RNA-sequencing defined the transcriptome while DNA methylomics and computational approaches complemented these data. The post-RE time course revealed: 1) DNA methylome responses at 30 minutes corresponded to upregulated genes at 3 hours, 2) a burst of translation- and transcription-initiation factor-coding transcripts occurred between 3 and 8 hours, 3) global gene expression peaked at 8 hours, 4) ribosome-related genes dominated the mRNA landscape between 8 and 24 hours, 5) methylation-regulatedMYCwas a highly influential transcription factor throughout the 24-hour recovery and played a primary role in ribosome-related mRNA levels between 8 and 24 hours. The influence of MYC in human muscle adaptation was strengthened by transcriptome information from acute MYC overexpression in mouse muscle. To test whether MYC was sufficient for hypertrophy, we generated a muscle fiber-specific doxycycline inducible model of pulsatile MYC induction. Periodic 48-hour pulses of MYC over 4 weeks resulted in higher muscle mass and fiber size in the soleus of adult female mice. Collectively, we present a temporally resolved resource for understanding molecular adaptations to RE in muscle and reveal MYC as a regulator of RE-induced mRNA levels and hypertrophy."
38608280,Proteome-wide association study and functional validation identify novel protein markers for pancreatic ductal adenocarcinoma.,Gigascience,"Pancreatic ductal adenocarcinoma (PDAC) remains a lethal malignancy, largely due to the paucity of reliable biomarkers for early detection and therapeutic targeting. Existing blood protein biomarkers for PDAC often suffer from replicability issues, arising from inherent limitations such as unmeasured confounding factors in conventional epidemiologic study designs. To circumvent these limitations, we use genetic instruments to identify proteins with genetically predicted levels to be associated with PDAC risk. Leveraging genome and plasma proteome data from the INTERVAL study, we established and validated models to predict protein levels using genetic variants. By examining 8,275 PDAC cases and 6,723 controls, we identified 40 associated proteins, of which 16 are novel. Functionally validating these candidates by focusing on 2 selected novel protein-encoding genes, GOLM1 and B4GALT1, we demonstrated their pivotal roles in driving PDAC cell proliferation, migration, and invasion. Furthermore, we also identified potential drug repurposing opportunities for treating PDAC.PDAC is a notoriously difficult-to-treat malignancy, and our limited understanding of causal protein markers hampers progress in developing effective early detection strategies and treatments. Our study identifies novel causal proteins using genetic instruments and subsequently functionally validates selected novel proteins. This dual approach enhances our understanding of PDAC etiology and potentially opens new avenues for therapeutic interventions.© The Author(s) 2024. Published by Oxford University Press GigaScience."
38720070,Mapping genotypes to chromatin accessibility profiles in single cells.,Nature,"In somatic tissue differentiation, chromatin accessibility changes govern priming and precursor commitment towards cellular fates1-3. Therefore, somatic mutations are likely to alter chromatin accessibility patterns, as they disrupt differentiation topologies leading to abnormal clonal outgrowth. However, defining the impact of somatic mutations on the epigenome in human samples is challenging due to admixed mutated and wild-type cells. Here, to chart how somatic mutations disrupt epigenetic landscapes in human clonal outgrowths, we developed genotyping of targeted loci with single-cell chromatin accessibility (GoT-ChA). This high-throughput platform links genotypes to chromatin accessibility at single-cell resolution across thousands of cells within a single assay. We applied GoT-ChA to CD34+cells from patients with myeloproliferative neoplasms with JAK2V617F-mutated haematopoiesis. Differential accessibility analysis between wild-type and JAK2V617F-mutant progenitors revealed both cell-intrinsic and cell-state-specific shifts within mutant haematopoietic precursors, including cell-intrinsic pro-inflammatory signatures in haematopoietic stem cells, and a distinct profibrotic inflammatory chromatin landscape in megakaryocytic progenitors. Integration of mitochondrial genome profiling and cell-surface protein expression measurement allowed expansion of genotyping onto DOGMA-seq through imputation, enabling single-cell capture of genotypes, chromatin accessibility, RNA expression and cell-surface protein expression. Collectively, we show that the JAK2V617Fmutation leads to epigenetic rewiring in a cell-intrinsic and cell type-specific manner, influencing inflammation states and differentiation trajectories. We envision that GoT-ChA will empower broad future investigations of the critical link between somatic mutations and epigenetic alterations across clonal populations in malignant and non-malignant contexts.© 2024. The Author(s), under exclusive licence to Springer Nature Limited."
38566104,Race-specific coregulatory and transcriptomic profiles associated with DNA methylation and androgen receptor in prostate cancer.,Genome Med,"Prostate cancer is a significant health concern, particularly among African American (AA) men who exhibit higher incidence and mortality compared to European American (EA) men. Understanding the molecular mechanisms underlying these disparities is imperative for enhancing clinical management and achieving better outcomes.Employing a multi-omics approach, we analyzed prostate cancer in both AA and EA men. Using Illumina methylation arrays and RNA sequencing, we investigated DNA methylation and gene expression in tumor and non-tumor prostate tissues. Additionally, Boolean analysis was utilized to unravel complex networks contributing to racial disparities in prostate cancer.When comparing tumor and adjacent non-tumor prostate tissues, we found that DNA hypermethylated regions are enriched for PRC2/H3K27me3 pathways and EZH2/SUZ12 cofactors. Olfactory/ribosomal pathways and distinct cofactors, including CTCF and KMT2A, were enriched in DNA hypomethylated regions in prostate tumors from AA men. We identified race-specific inverse associations of DNA methylation with expression of several androgen receptor (AR) associated genes, including the GATA family of transcription factors and TRIM63. This suggests that race-specific dysregulation of the AR signaling pathway exists in prostate cancer. To investigate the effect of AR inhibition on race-specific gene expression changes, we generated in-silico patient-specific prostate cancer Boolean networks. Our simulations revealed prolonged AR inhibition causes significant dysregulation of TGF-β, IDH1, and cell cycle pathways specifically in AA prostate cancer. We further quantified global gene expression changes, which revealed differential expression of genes related to microtubules, immune function, and TMPRSS2-fusion pathways, specifically in prostate tumors of AA men. Enrichment of these pathways significantly correlated with an altered risk of disease progression in a race-specific manner.Our study reveals unique signaling networks underlying prostate cancer biology in AA and EA men, offering potential insights for clinical management strategies tailored to specific racial groups. Targeting AR and associated pathways could be particularly beneficial in addressing the disparities observed in prostate cancer outcomes in the context of AA and EA men. Further investigation into these identified pathways may lead to the development of personalized therapeutic approaches to improve outcomes for prostate cancer patients across different racial backgrounds.© 2024. The Author(s)."
38540105,Supervised Parametric Learning in the Identification of Composite Biomarker Signatures of Type 1 Diabetes in Integrated Parallel Multi-Omics Datasets.,Biomedicines,"Type 1 diabetes (T1D) is a devastating autoimmune disease, and its rising prevalence in the United States and around the world presents a critical problem in public health. While some treatment options exist for patients already diagnosed, individuals considered at risk for developing T1D and who are still in the early stages of their disease pathogenesis without symptoms have no options for any preventive intervention. This is because of the uncertainty in determining their risk level and in predicting with high confidence who will progress, or not, to clinical diagnosis. Biomarkers that assess one's risk with high certainty could address this problem and will inform decisions on early intervention, especially in children where the burden of justifying treatment is high. Single omics approaches (e.g., genomics, proteomics, metabolomics, etc.) have been applied to identify T1D biomarkers based on specific disturbances in association with the disease. However, reliable early biomarkers of T1D have remained elusive to date. To overcome this, we previously showed that parallel multi-omics provides a more comprehensive picture of the disease-associated disturbances and facilitates the identification of candidate T1D biomarkers.This paper evaluated the use of machine learning (ML) using data augmentation and supervised ML methods for the purpose of improving the identification of salient patterns in the data and the ultimate extraction of novel biomarker candidates in integrated parallel multi-omics datasets from a limited number of samples. We also examined different stages of data integration (early, intermediate, and late) to assess at which stage supervised parametric models can learn under conditions of high dimensionality and variation in feature counts across different omics. In the late integration scheme, we employed a multi-view ensemble comprising individual parametric models trained over single omics to address the computational challenges posed by the high dimensionality and variation in feature counts across the different yet integrated multi-omics datasets.the multi-view ensemble improves the prediction of case vs. control and finds the most success in flagging a larger consistent set of associated features when compared with chance models, which may eventually be used downstream in identifying a novel composite biomarker signature of T1D risk.the current work demonstrates the utility of supervised ML in exploring integrated parallel multi-omics data in the ongoing quest for early T1D biomarkers, reinforcing the hope for identifying novel composite biomarker signatures of T1D risk via ML and ultimately informing early treatment decisions in the face of the escalating global incidence of this debilitating disease."
38600622,Epigenetic/circadian clocks and PCOS.,Hum Reprod,"Polycystic ovary syndrome (PCOS) affects 6-20% of reproductive-aged women. It is associated with increased risks of metabolic syndrome, Type 2 diabetes, cardiovascular diseases, mood disorders, endometrial cancer and non-alcoholic fatty liver disease. Although various susceptibility loci have been identified through genetic studies, they account for ∼10% of PCOS heritability. Therefore, the etiology of PCOS remains unclear. This review explores the role of epigenetic changes and modifications in circadian clock genes as potential contributors to PCOS pathogenesis. Epigenetic alterations, such as DNA methylation, histone modifications, and non-coding RNA changes, have been described in diseases related to PCOS, such as diabetes, cardiovascular diseases, and obesity. Furthermore, several animal models have illustrated a link between prenatal exposure to androgens or anti-Müllerian hormone and PCOS-like phenotypes in subsequent generations, illustrating an epigenetic programming in PCOS. In humans, epigenetic changes have been reported in peripheral blood mononuclear cells (PBMC), adipose tissue, granulosa cells (GC), and liver from women with PCOS. The genome of women with PCOS is globally hypomethylated compared to healthy controls. However, specific hypomethylated or hypermethylated genes have been reported in the different tissues of these women. They are mainly involved in hormonal regulation and inflammatory pathways, as well as lipid and glucose metabolism. Additionally, sleep disorders are present in women with PCOS and disruptions in clock genes' expression patterns have been observed in their PBMC or GCs. While epigenetic changes hold promise as diagnostic biomarkers, the current challenge lies in distinguishing whether these changes are causes or consequences of PCOS. Targeting epigenetic modifications potentially opens avenues for precision medicine in PCOS, including lifestyle interventions and drug therapies. However, data are still lacking in large cohorts of well-characterized PCOS phenotypes. In conclusion, understanding the interplay between genetics, epigenetics, and circadian rhythms may provide valuable insights for early diagnosis and therapeutic strategies in PCOS in the future.© The Author(s) 2024. Published by Oxford University Press on behalf of European Society of Human Reproduction and Embryology. All rights reserved. For permissions, please email: journals.permissions@oup.com."
38509983,Identification of circadian rhythm-related gene classification patterns and immune infiltration analysis in heart failure based on machine learning.,Heliyon,"Circadian rhythms play a key role in the failing heart, but the exact molecular mechanisms linking changes in the expression of circadian rhythm-related genes to heart failure (HF) remain unclear.By intersecting differentially expressed genes (DEGs) between normal and HF samples in the Gene Expression Omnibus (GEO) database with circadian rhythm-related genes (CRGs), differentially expressed circadian rhythm-related genes (DE-CRGs) were obtained. Machine learning algorithms were used to screen for feature genes, and diagnostic models were constructed based on these feature genes. Subsequently, consensus clustering algorithms and non-negative matrix factorization (NMF) algorithms were used for clustering analysis of HF samples. On this basis, immune infiltration analysis was used to score the immune infiltration status between HF and normal samples as well as among different subclusters. Gene Set Variation Analysis (GSVA) evaluated the biological functional differences among subclusters.13 CRGs showed differential expression between HF patients and normal samples. Nine feature genes were obtained through cross-referencing results from four distinct machine learning algorithms. Multivariate LASSO regression and external dataset validation were performed to select five key genes with diagnostic value, including NAMPT, SERPINA3, MAPK10, NPPA, and SLC2A1. Moreover, consensus clustering analysis could divide HF patients into two distinct clusters, which exhibited different biological functions and immune characteristics. Additionally, two subgroups were distinguished using the NMF algorithm based on circadian rhythm associated differentially expressed genes. Studies on immune infiltration showed marked variances in levels of immune infiltration between these subgroups. Subgroup A had higher immune scores and more widespread immune infiltration. Finally, the Weighted Gene Co-expression Network Analysis (WGCNA) method was utilized to discern the modules that had the closest association with the two observed subgroups, and hub genes were pinpointed via protein-protein interaction (PPI) networks. GRIN2A, DLG1, ERBB4, LRRC7, and NRG1 were circadian rhythm-related hub genes closely associated with HF.This study provides valuable references for further elucidating the pathogenesis of HF and offers beneficial insights for targeting circadian rhythm mechanisms to regulate immune responses and energy metabolism in HF treatment. Five genes identified by us as diagnostic features could be potential targets for therapy for HF.© 2024 The Authors. Published by Elsevier Ltd."
38672654,"DNA Damage Responses in Tumors Are Not Proliferative Stimuli, but Rather They Are DNA Repair Actions Requiring Supportive Medical Care.",Cancers (Basel),"In tumors, somatic mutagenesis presumably drives the DNA damage response (DDR) via altered regulatory pathways, increasing genomic instability and proliferative activity. These considerations led to the standard therapeutic strategy against cancer: the disruption of mutation-activated DNA repair pathways of tumors.Justifying that cancer cells are not enemies to be killed, but rather that they are ill human cells which have the remnants of physiologic regulatory pathways.1. Genomic instability and cancer development may be originated from a flaw in estrogen signaling rather than excessive estrogen signaling; 2. Healthy cells with genomic instability exhibit somatic mutations, helping DNA restitution; 3. Somatic mutations in tumor cells aim for the restoration of DNA damage, rather than further genomic derangement; 4. In tumors, estrogen signaling drives the pathways of DNA stabilization, leading to apoptotic death; 5. In peritumoral cellular infiltration, the genomic damage of the tumor induces inflammatory cytokine secretion and increased estrogen synthesis. In the inflammatory cells, an increased growth factor receptor (GFR) signaling confers the unliganded activation of estrogen receptors (ERs); 6. In breast cancer cells responsive to genotoxic therapy, constitutive mutations help the upregulation of estrogen signaling and consequential apoptosis. In breast tumors non-responsive to genotoxic therapy, the possibilities for ER activation via either liganded or unliganded pathways are exhausted, leading to farther genomic instability and unrestrained proliferation.Understanding the real character and behavior of human tumors at the molecular level suggests that we should learn the genome repairing methods of tumors and follow them by supportive therapy, rather than provoking additional genomic damages."
38509377,Disease-associated astrocyte epigenetic memory promotes CNS pathology.,Nature,"Disease-associated astrocyte subsets contribute to the pathology of neurologic diseases, including multiple sclerosis and experimental autoimmune encephalomyelitis1-8(EAE), an experimental model for multiple sclerosis. However, little is known about the stability of these astrocyte subsets and their ability to integrate past stimulation events. Here we report the identification of an epigenetically controlled memory astrocyte subset that exhibits exacerbated pro-inflammatory responses upon rechallenge. Specifically, using a combination of single-cell RNA sequencing, assay for transposase-accessible chromatin with sequencing, chromatin immunoprecipitation with sequencing, focused interrogation of cells by nucleic acid detection and sequencing, and cell-specific in vivo CRISPR-Cas9-based genetic perturbation studies we established that astrocyte memory is controlled by the metabolic enzyme ATP-citrate lyase (ACLY), which produces acetyl coenzyme A (acetyl-CoA) that is used by histone acetyltransferase p300 to control chromatin accessibility. The number of ACLY+p300+memory astrocytes is increased in acute and chronic EAE models, and their genetic inactivation ameliorated EAE. We also detected the pro-inflammatory memory phenotype in human astrocytes in vitro; single-cell RNA sequencing and immunohistochemistry studies detected increased numbers of ACLY+p300+astrocytes in chronic multiple sclerosis lesions. In summary, these studies define an epigenetically controlled memory astrocyte subset that promotes CNS pathology in EAE and, potentially, multiple sclerosis. These findings may guide novel therapeutic approaches for multiple sclerosis and other neurologic diseases.© 2024. The Author(s), under exclusive licence to Springer Nature Limited."
