"pmid","title","source","abstract"
"37601970",NA,NA,"Obesity contributes substantially to the global burden of disease and has a significant heritable component. Recent large-scale exome sequencing studies identified several genes in which rare, protein-coding variants have large effects on adult body mass index (BMI). Here we extended such work by performing sex-stratified associations in the UK Biobank study (N∼420,000). We identified genes in which rare heterozygous loss-of-function increases adult BMI in women (DIDO1, PTPRG,andSLC12A5) and in men (SLTM), with effect sizes up to ∼8 kg/m2. This is complemented by analyses implicating rare variants inOBSCNandMADDfor recalled childhood adiposity. The known functions of these genes, as well as findings of common variant genome-wide pathway enrichment analyses, suggest a role for neuron death, apoptosis, and DNA damage response mechanisms in the susceptibility to obesity across the life-course. These findings highlight the importance of considering sex-specific and life-course effects in the genetic regulation of obesity.© 2023 The Authors."
"37596344","Genetic associations between alcohol phenotypes and life satisfaction: a genomic structural equation modelling approach.","Sci Rep","Alcohol use (i.e., quantity, frequency) and alcohol use disorder (AUD) are common, associated with adverse outcomes, and genetically-influenced. Genome-wide association studies (GWAS) identified genetic loci associated with both. AUD is positively genetically associated with psychopathology, while alcohol use (e.g., drinks per week) is negatively associated or NS related to psychopathology. We wanted to test if these genetic associations extended to life satisfaction, as there is an interest in understanding the associations between psychopathology-related traits and constructs that are not just the absence of psychopathology, but positive outcomes (e.g., well-being variables). Thus, we used Genomic Structural Equation Modeling (gSEM) to analyze summary-level genomic data (i.e., effects of genetic variants on constructs of interest) from large-scale GWAS of European ancestry individuals. Results suggest that the best-fitting model is a Bifactor Model, in which unique alcohol use, unique AUD, and common alcohol factors are extracted. The genetic correlation (rg) between life satisfaction-AUD specific factor was near zero, the rgwith the alcohol use specific factor was positive and significant, and the rgwith the common alcohol factor was negative and significant. Findings indicate that life satisfaction shares genetic etiology with typical alcohol use and life dissatisfaction shares genetic etiology with heavy alcohol use.© 2023. Springer Nature Limited."
"37596262","A genome-wide association study of blood cell morphology identifies cellular proteins implicated in disease aetiology.","Nat Commun","Blood cells contain functionally important intracellular structures, such as granules, critical to immunity and thrombosis. Quantitative variation in these structures has not been subjected previously to large-scale genetic analysis. We perform genome-wide association studies of 63 flow-cytometry derived cellular phenotypes-including cell-type specific measures of granularity, nucleic acid content and reactivity-in 41,515 participants in the INTERVAL study. We identify 2172 distinct variant-trait associations, including associations near genes coding for proteins in organelles implicated in inflammatory and thrombotic diseases. By integrating with epigenetic data we show that many intracellular structures are likely to be determined in immature precursor cells. By integrating with proteomic data we identify the transcription factor FOG2 as an early regulator of platelet formation and α-granularity. Finally, we show that colocalisation of our associations with disease risk signals can suggest aetiological cell-types-variants in IL2RA and ITGA4 respectively mirror the known effects of daclizumab in multiple sclerosis and vedolizumab in inflammatory bowel disease.© 2023. Springer Nature Limited."
"37585454","Multi-ancestry GWAS analysis identifies two novel loci associated with diabetic eye disease and highlights APOL1 as a high risk locus in patients with diabetic macular edema.","PLoS Genet","Diabetic retinopathy (DR) is a common complication of diabetes. Approximately 20% of DR patients have diabetic macular edema (DME) characterized by fluid leakage into the retina. There is a genetic component to DR and DME risk, but few replicable loci. Because not all DR cases have DME, we focused on DME to increase power, and conducted a multi-ancestry GWAS to assess DME risk in a total of 1,502 DME patients and 5,603 non-DME controls in discovery and replication datasets. Two loci reached GWAS significance (p<5x10-8). The strongest association was rs2239785, (K150E) in APOL1. The second finding was rs10402468, which co-localized to PLVAP and ANKLE1 in vascular / endothelium tissues. We conducted multiple sensitivity analyses to establish that the associations were specific to DME status and did not reflect diabetes status or other diabetic complications. Here we report two novel loci for risk of DME which replicated in multiple clinical trial and biobank derived datasets. One of these loci, containing the gene APOL1, is a risk factor in African American DME and DKD patients, indicating that this locus plays a broader role in diabetic complications for multiple ancestries. Trial Registration: NCT00473330, NCT00473382, NCT03622580, NCT03622593, NCT04108156.Copyright: © 2023 Stockwell et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."
"37585442","Accurate detection of shared genetic architecture from GWAS summary statistics in the small-sample context.","PLoS Genet","Assessment of the genetic similarity between two phenotypes can provide insight into a common genetic aetiology and inform the use of pleiotropy-informed, cross-phenotype analytical methods to identify novel genetic associations. The genetic correlation is a well-known means of quantifying and testing for genetic similarity between traits, but its estimates are subject to comparatively large sampling error. This makes it unsuitable for use in a small-sample context. We discuss the use of a previously published nonparametric test of genetic similarity for application to GWAS summary statistics. We establish that the null distribution of the test statistic is modelled better by an extreme value distribution than a transformation of the standard exponential distribution. We show with simulation studies and real data from GWAS of 18 phenotypes from the UK Biobank that the test is to be preferred for use with small sample sizes, particularly when genetic effects are few and large, outperforming the genetic correlation and another nonparametric statistical test of independence. We find the test suitable for the detection of genetic similarity in the rare disease context.Copyright: © 2023 Willis, Wallace. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."
"37577697","Improving Genetic Association Studies with a Novel Methodology that Unveils the Hidden Complexity of All-Cause Heart Failure.","medRxiv","Genome-Wide Association Studies (GWAS) commonly assume phenotypic and genetic homogeneity that is not present in complex conditions. We designed Transformative Regression Analysis of Combined Effects (TRACE), a GWAS methodology that better accounts for clinical phenotype heterogeneity and identifies gene-by-environment (GxE) interactions. We demonstrated with UK Biobank (UKB) data that TRACE increased the variance explained in All-Cause Heart Failure (AHF) via the discovery of novel single nucleotide polymorphism (SNP) and SNP-by-environment (i.e. GxE) interaction associations. First, we transformed 312 AHF-related ICD10 codes (including AHF) into continuous low-dimensional features (i.e., latent phenotypes) for a more nuanced disease representation. Then, we ran a standard GWAS on our latent phenotypes to discover main effects and identified GxE interactions with target encoding. Genes near associated SNPs subsequently underwent enrichment analysis to explore potential functional mechanisms underlying associations. Latent phenotypes were regressed against their SNP hits and the estimated latent phenotype values were used to measure the amount of AHF variance explained.Our method identified over 100 main GWAS effects that were consistent with prior studies and hundreds of novel gene-by-smoking interactions, which collectively accounted for approximately 10% of AHF variance. This represents an improvement over traditional GWAS whose results account for a negligible proportion of AHF variance. Enrichment analyses suggested that hundreds of miRNAs mediated the SNP effect on various AHF-related biological pathways. The TRACE framework can be applied to decode the genetics of other complex diseases.All code is available at https://github.com/EpistasisLab/latent_phenotype_project."
"37565068","Association between uric acid and risk of venous thromboembolism in East Asian populations: a cohort and Mendelian randomization study.","Lancet Reg Health West Pac","Serum uric acid (SUA) levels have been associated with an increased risk and recurrence of venous thromboembolism (VTE) in European populations, but the potential causal relationship remains unclear. Large-scale studies on the association between SUA and VTE in East Asian populations are lacking, despite the high prevalence of hyperuricemia in this region. To address this, we conducted a cohort analysis and a two-sample Mendelian randomization (MR) study in East Asian populations.We collected data on VTE patients from the China Pulmonary Thromboembolism Registry Study (CURES) and compared them to controls obtained from the China Health and Retirement Longitudinal Survey (CHARLS). Propensity score matching (PSM) and cubic-spline models were applied to assess the effect of SUA on VTE risk while adjusting for multiple covariates. We also performed two-sample MR analyses to infer potential causality based on summary statistics from Genome-wide Association Studies (GWAS) of SUA and VTE in the East Asian population.We found that the SUA levels were higher in VTE patients (317.95 mmol/L) compared to the general population (295.75 mmol/L), and SUA ≥ 325 mmol/L was associated with an increased risk of VTE recurrence (P-value = 0.0001). The univariable MR suggested a causal relationship between elevated SUA and higher VTE risk (Pinverse variance weighted< 0.05), and multivariable MR showed that elevated SUA levels continued to promote the development of VTE after adjusting for multiple covariates (Pmultivariable residual< 0.05). Sensitivity analyses produced similar results for these estimations.Our study provides evidence supporting a robust positive association between SUA and VTE in the East Asian population, and MR analyses suggest that this association is likely to be causal. Our findings underscore the importance of monitoring SUA levels in VTE prevention and call for urgent action to address the growing burden of hyperuricemia in the Asia-Pacific region.This research was funded by Beijing Nova Program (No. Z211100002121057), National Natural Science Foundation of China (No. 82100065 and No. 62350004), CAMS Innovation Fund for Medical Sciences (No. 2021-I2M-1-061 and No. 2021-1-I2M-001), Elite Medical Professionals project of China-Japan Friendship Hospital (No. ZRJY2021-QM12), National Key Research and Development Project (No. 2021YFF1201200 and No. 2022YFC3341004).© 2023 The Author(s)."
"37561511","Genetic Correlations Among Corneal Biophysical Parameters and Anthropometric Traits.","Transl Vis Sci Technol","The genetic architecture of corneal dysfunction remains poorly understood. Epidemiological and clinical evidence suggests a relationship between corneal structural features and anthropometric measures. We used global and local genetic similarity analysis to identify genomic features that may underlie structural corneal dysfunction.We assembled genome-wide association study summary statistics for corneal features (central corneal thickness, corneal hysteresis [CH], corneal resistance factor [CRF], and the 3 mm index of keratometry) and anthropometric traits (body mass index, weight, and height) in Europeans. We calculated global genetic correlations (rg) between traits using linkage disequilibrium (LD) score regression and local genetic covariance using ρ-HESS, which partitions the genome and performs regression with LD regions. Finally, we identified genes located within regions of significant genetic covariance and analyzed patterns of tissue expression and pathway enrichment.Global LD score regression revealed significant negative correlations between height and both CH (rg = -0.12; P = 2.0 × 10-7) and CRF (rg = -0.11; P = 6.9 × 10-7). Local analysis revealed 68 genomic regions exhibiting significant local genetic covariance between CRF and height, containing 2874 unique genes. Pathway analysis of genes in regions with significant local rg revealed enrichment among signaling pathways with known keratoconus associations, including cadherin and Wnt signaling, as well as enrichment of genes modulated by copper and zinc ions.Corneal biophysical parameters and height share a common genomic architecture, which may facilitate identification of disease-associated genes and therapies for corneal ectasias.Local genetic covariance analysis enables the identification of associated genes and therapeutic targets for corneal ectatic disease."
"37559094",NA,NA,"Genome-wide studies of gene-environment interactions (G×E) may identify variants associated with disease risk in conjunction with lifestyle/environmental exposures. We conducted a genome-wide G×E analysis of ~ 7.6 million common variants and seven lifestyle/environmental risk factors for breast cancer risk overall and for estrogen receptor positive (ER +) breast cancer.Analyses were conducted using 72,285 breast cancer cases and 80,354 controls of European ancestry from the Breast Cancer Association Consortium. Gene-environment interactions were evaluated using standard unconditional logistic regression models and likelihood ratio tests for breast cancer risk overall and for ER + breast cancer. Bayesian False Discovery Probability was employed to assess the noteworthiness of each SNP-risk factor pairs.Assuming a 1 × 10-5prior probability of a true association for each SNP-risk factor pairs and a Bayesian False Discovery Probability < 15%, we identified two independent SNP-risk factor pairs: rs80018847(9p13)-LINGO2 and adult height in association with overall breast cancer risk (ORint = 0.94, 95% CI 0.92-0.96), and rs4770552(13q12)-SPATA13 and age at menarche for ER + breast cancer risk (ORint = 0.91, 95% CI 0.88-0.94).Overall, the contribution of G×E interactions to the heritability of breast cancer is very small. At the population level, multiplicative G×E interactions do not make an important contribution to risk prediction in breast cancer.© 2023. BioMed Central Ltd., part of Springer Nature."
"37556544","A whole-genome reference panel of 14,393 individuals for East Asian populations accelerates discovery of rare functional variants.","Sci Adv","Underrepresentation of non-European (EUR) populations hinders growth of global precision medicine. Resources such as imputation reference panels that match the study population are necessary to find low-frequency variants with substantial effects. We created a reference panel consisting of 14,393 whole-genome sequences including more than 11,000 Asian individuals. Genome-wide association studies were conducted using the reference panel and a population-specific genotype array of 72,298 subjects for eight phenotypes. This panel yields improved imputation accuracy of rare and low-frequency variants within East Asian populations compared with the largest reference panel. Thirty-nine previously unidentified associations were found, and more than half of the variants were East Asian specific. We discovered genes with rare protein-altering variants, includingLTBP1for height andGPR75for body mass index, as well as putative regulatory mechanisms for rare noncoding variants with cell type-specific effects. We suggest that this dataset will add to the potential value of Asian precision medicine."
"37465996","Causal Effect of the 25-Hydroxyvitamin D Concentration on Cerebral Small Vessel Disease: A Mendelian Randomization Study.","Stroke","Previous observational studies reported that a lower serum 25-hydroxyvitamin D [25(OH)D] concentration is associated with a higher burden of cerebral small vessel disease (cSVD). The causality of this association is uncertain, but it would be clinically important, given that 25(OH)D can be a target for intervention. We tried to examine the causal effect of 25(OH)D concentration on cSVD-related phenotypes using a Mendelian randomization approach.Genetic instruments for each serum 25(OH)D concentration and cSVD-related phenotypes (lacunar stroke, white matter hyperintensity, cerebral microbleeds, and perivascular spaces) were derived from large-scale genome-wide association studies. We performed 2-sample Mendelian randomization analyses with multiple post hoc sensitivity analyses. A bidirectional Mendelian randomization approach was also used to explore the possibility of reverse causation.We failed to find any significant causal effect of 25(OH)D concentration on cSVD-related phenotypes (odds ratio [95% CI], 1.00 [0.87-1.16], 1.01 [0.96-1.07], 1.06 [0.85-1.33], 1.00 [0.97-1.03], 1.02 [0.99-1.04], 1.01 [0.99-1.04] for lacunar stroke, white matter hyperintensity, cerebral microbleeds, and white matter, basal ganglia, hippocampal perivascular spaces, respectively). These results were reproduced in the sensitivity analyses accounting for genetic pleiotropy. Conversely, when we examined the effects of cSVD phenotypes on 25(OH)D concentration, cerebral microbleeds were negatively associated with 25(OH)D concentration (0.94 [0.92-0.96]).Given the adequate statistical power (>0.8) of the analyses, our findings suggest that the previously reported association between 25(OH)D concentration and cSVD phenotypes might not be causal and partly attributed to reverse causation."
"37433298","Genetic underpinning of the comorbidity between type 2 diabetes and osteoarthritis.","Am J Hum Genet","Multimorbidity is a rising public health challenge with important implications for health management and policy. The most common multimorbidity pattern is the combination of cardiometabolic and osteoarticular diseases. Here, we study the genetic underpinning of the comorbidity between type 2 diabetes and osteoarthritis. We find genome-wide genetic correlation between the two diseases and robust evidence for association-signal colocalization at 18 genomic regions. We integrate multi-omics and functional information to resolve the colocalizing signals and identify high-confidence effector genes, including FTO and IRX3, which provide proof-of-concept insights into the epidemiologic link between obesity and both diseases. We find enrichment for lipid metabolism and skeletal formation pathways for signals underpinning the knee and hip osteoarthritis comorbidities with type 2 diabetes, respectively. Causal inference analysis identifies complex effects of tissue-specific gene expression on comorbidity outcomes. Our findings provide insights into the biological basis for the type 2 diabetes-osteoarthritis disease co-occurrence.Copyright © 2023 The Author(s). Published by Elsevier Inc. All rights reserved."
"37592021",NA,NA,"The Iron Age was a dynamic period in central Mediterranean history, with the expansion of Greek and Phoenician colonies and the growth of Carthage into the dominant maritime power of the Mediterranean. These events were facilitated by the ease of long-distance travel following major advances in seafaring. We know from the archaeological record that trade goods and materials were moving across great distances in unprecedented quantities, but it is unclear how these patterns correlate with human mobility. Here, to investigate population mobility and interactions directly, we sequenced the genomes of 30 ancient individuals from coastal cities around the central Mediterranean, in Tunisia, Sardinia and central Italy. We observe a meaningful contribution of autochthonous populations, as well as highly heterogeneous ancestry including many individuals with non-local ancestries from other parts of the Mediterranean region. These results highlight both the role of local populations and the extreme interconnectedness of populations in the Iron Age Mediterranean. By studying these trans-Mediterranean neighbours together, we explore the complex interplay between local continuity and mobility that shaped the Iron Age societies of the central Mediterranean.© 2023. The Author(s), under exclusive licence to Springer Nature Limited."
"37668722","Chromatin architecture of two different strains of Artemisia annua reveals the alterations in interaction and gene expression.","Planta","The hierarchical architecture of chromatins affects the gene expression level of glandular secreting trichomes and the artemisinin biosynthetic pathway-related genes, consequently bringing on huge differences in the content of artemisinin and its derivatives of A. annua. The plant of traditional Chinese medicine ""Qinghao"" is called Artemisia annua L. in Chinese Pharmacopoeia. High content and the total amount of artemisinin is the main goal of A. annua breeding, nevertheless, the change of chromatin organization during the artemisinin synthesis process has not been discovered yet. This study intended to find the roles of chromatin structure in the production of artemisinin through bioinformatics and experimental validation. Chromosome conformation capture analysis was used to scrutinize the interactions among chromosomes and categorize various scales of chromatin during artemisinin synthesis in A. annua. To confirm the effect of the changes in chromatin structure, Hi-C and RNA-sequencing were performed on two different strains to find the correlation between chromatin structure and gene expression levels on artemisinin synthesis progress and regulation. Our results revealed that the frequency of intra-chromosomal interactions was higher in the inter-chromosomal interactions between the root and leaves on a high artemisinin production strain (HAP) compared to a low artemisinin production strain (LAP). We found that compartmental transition was connected with interactions among different chromatins. Interestingly, glandular secreting trichomes (GSTs) and the artemisinin biosynthetic pathway (ABP) related genes were enriched in the areas which have the compartmental transition, reflecting the regulation of artemisinin synthesis. Topologically associated domain boundaries were associated with various distributions of genes and expression levels. Genes associated with ABP and GST in the adjacent loop were highly expressed, suggesting that epigenetic regulation plays an important role during artemisinin synthesis and glandular secreting trichomes production process. Chromatin structure could show an important status in the mechanisms of artemisinin synthesis process in A. annua.© 2023. The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature."
"37603723","Keeping It in the Family: Consanguinity Reveals P4HTM as a Novel Syndromic Obesity Gene.","Diabetes",NA
"37565910","A multilocus genetic risk score for obesity: Association with BMI and metabolic alterations in a cohort with severe obesity.","Medicine (Baltimore)","Genome wide association studies have identified numerous single nucleotide polymorphisms (SNPs) associated with obesity, yet effect sizes of individual SNPs are small. Therefore, the aim of our study was to investigate whether a genetic risk score (GRS) comprising risk alleles of SNPs identified in the GIANT consortium meta-analyses shows association with body mass index (BMI) and other BMI related metabolic alterations in a cohort with an extreme phenotype. Genotyping of 93 SNPs was performed in 314 obese individuals (mean BMI 40.5 ± 7.8 kg/m², aged 45 ± 12 years), participating in a standardized weight reduction program, and in 74 lean controls (mean BMI 24.6 ± 3.3 kg/m², aged 41.7 ± 13.4 years). Allele numbers of all 93 SNPs were added to a GRS. Anthropometric parameters, parameters of glucose/insulin and lipid metabolism were assessed standardized after a 12 hours fast. GRS was significantly different between controls and obese individuals (unweighted GRS: 86.6 vs 89.0, P = .002; weighted GRS: 84.9 vs 88.3, P = .005). Furthermore, linear regression analysis showed significant associations of GRS with BMI (P < .0001), weight (P = .0005), waist circumference (P = .0039), fat mass (P < .0001) and epicardial fat thickness (P = .0032), yet with small effect sizes (r² < 0.06). In conclusion, in our study GRS could differentiate between extreme obese and lean individuals, and was associated with BMI and its related traits, yet with small effect sizes.Copyright © 2023 the Author(s). Published by Wolters Kluwer Health, Inc."
"37576970","The dynamic expression of SOX17 in germ cells from human female foetus and adult ovaries after specification.","Front Endocrinol (Lausanne)","SOX17 has been identified as a critical factor in specification of human primordial germ cells, but whether SOX17 regulates development of germ cells after sex differentiation is poorly understood.We collected specimens of gonadal ridge from an embryo (n=1), and ovaries of foetuses (n=23) and adults (n=3). Germ cells were labelled with SOX17, VASA (classic germ cells marker), phosphohistone H3 (PHH3, mitosis marker) and synaptonemal complex protein 3 (SCP3, meiosis marker).SOX17 was detected in both cytoplasm and nucleus of oogonia and oocytes of primordial and primary follicles from 15 to 28 gestational weeks (GW). However, it was exclusively expressed in cytoplasm of oogonia at 7 GW, and in nucleus of oocytes in secondary follicles. Co-expression rates of SOX17 in VASA+germ cells ranged from 81.29% to 97.81% in foetuses. Co-staining rates of SOX17 and PHH3 or SCP3 were 0%-34% and 0%-57%, respectively. Interestingly, we distinguished a subpopulation of SOX17+VASA-germ cells in fetal ovaries. These cells clustered in the cortex and could be co-stained with the mitosis marker PHH3 but not the meiosis marker SCP3.The dynamic expression of SOX17 was detected in human female germ cells. We discovered a population of SOX17+VASA-germ cells clustering at the cortex of ovaries. We could not find a relationship between mitosis or meiosis and SOX17 or VASA staining in germ cells. Our findings provide insight into the potential role of SOX17 involving germ cells maturation after specification, although the mechanism is unclear and needs further investigation.Copyright © 2023 Luo, Jie, Huang, Cai, Zhou, Liang, Zhou and Mai."
"37480481","Transcriptomic landscape reveals germline potential of porcine skin-derived multipotent dermal fibroblast progenitors.","Cell Mol Life Sci","According to estimations, approximately about 15% of couples worldwide suffer from infertility, in which individuals with azoospermia or oocyte abnormalities cannot be treated with assisted reproductive technology. The skin-derived stem cells (SDSCs) differentiation into primordial germ cell-like cells (PGCLCs) is one of the major breakthroughs in the field of stem cells intervention for infertility treatment in recent years. However, the cellular origin of SDSCs and their dynamic changes in transcription profile during differentiation into PGCLCs in vitro remain largely undissected. Here, the results of single-cell RNA sequencing indicated that porcine SDSCs are mainly derived from multipotent dermal fibroblast progenitors (MDFPs), which are regulated by growth factors (EGF/bFGF). Importantly, porcine SDSCs exhibit pluripotency for differentiating into three germ layers and can effectively differentiate into PGCLCs through complex transcriptional regulation involving histone modification. Moreover, this study also highlights that porcine SDSC-derived PGCLCs specification exhibit conservation with the human primordial germ cells lineage and that its proliferation is mediated by the MAPK signaling pathway. Our findings provide substantial novel insights into the field of regenerative medicine in which stem cells differentiate into germ cells in vitro, as well as potential therapeutic effects in individuals with azoospermia and/or defective oocytes.© 2023. The Author(s), under exclusive licence to Springer Nature Switzerland AG."
"37555812","iCpG-Pos: an accurate computational approach for identification of CpG sites using positional features on single-cell whole genome sequence data.","Bioinformatics","The investigation of DNA methylation can shed light on the processes underlying human well-being and help determine overall human health. However, insufficient coverage makes it challenging to implement single-stranded DNA methylation sequencing technologies, highlighting the need for an efficient prediction model. Models are required to create an understanding of the underlying biological systems and to project single-cell (methylated) data accurately.In this study, we developed positional features for predicting CpG sites. Positional characteristics of the sequence are derived using data from CpG regions and the separation between nearby CpG sites. Multiple optimized classifiers and different ensemble learning approaches are evaluated. The OPTUNA framework is used to optimize the algorithms. The CatBoost algorithm followed by the stacking algorithm outperformed existing DNA methylation identifiers.The data and methodologies used in this study are openly accessible to the research community. Researchers can access the positional features and algorithms used for predicting CpG site methylation patterns. To achieve superior performance, we employed the CatBoost algorithm followed by the stacking algorithm, which outperformed existing DNA methylation identifiers. The proposed iCpG-Pos approach utilizes only positional features, resulting in a substantial reduction in computational complexity compared to other known approaches for detecting CpG site methylation patterns. In conclusion, our study introduces a novel approach, iCpG-Pos, for predicting CpG site methylation patterns. By focusing on positional features, our model offers both accuracy and efficiency, making it a promising tool for advancing DNA methylation research and its applications in human health and well-being.© The Author(s) 2023. Published by Oxford University Press."
"37664065","Case series on clinical applications of liquid biopsy in pediatric solid tumors: towards improved diagnostics and disease monitoring.","Front Oncol","Solid tumors account for about 30% of all pediatric cancers. The diagnosis is typically based on histological and molecular analysis of a primary tumor biopsy. Liquid biopsies carry several advantages over conventional tissue biopsy. However, their use for genomic analysis and response monitoring of pediatric solid tumors is still in experimental stages and mostly performed retrospectively without direct impact on patient management. In this case series we discuss six clinical cases of children with a solid tumor for whom a liquid biopsy assay was performed and demonstrate the potential of liquid biopsy for future clinical decision making.We performed quantitative real-time PCR (RT-qPCR), droplet digital PCR (ddPCR) or reduced representation bisulphite sequencing of cell-free DNA (cfRRBS) on liquid biopsies collected from six pediatric patients with a solid tumor treated between 2017 and 2023 at the Princess Máxima Center for Pediatric Oncology in the Netherlands. Results were used to aid in clinical decision making by contribution to establish a diagnosis, by prognostication and response to therapy monitoring.In three patients cfRRBS helped to establish the diagnosis of a rhabdomyosarcoma, an Ewing sarcoma and a neuroblastoma (case 1-3). In two patients, liquid biopsies were used for prognostication, by MYCN ddPCR in a patient with neuroblastoma and by RT-qPCR testing rhabdomyosarcoma-specific mRNA in bone marrow of a patient with a rhabdomyosarcoma (case 4 and 5). In case 6, mRNA testing demonstrated disease progression and assisted clinical decision making.This case series illustrates the value of liquid biopsy. We further demonstrate and recommend the use of liquid biopsies to be used in conjunction with conventional methods for the determination of metastatic status, prognostication and monitoring of treatment response in patients with pediatric solid tumors.Copyright © 2023 Gelineau, van Barneveld, Samim, Van Zogchel, Lak, Tas, Matser, Mavinkurve-Groothuis, van Grotel, Zsiros, van Eijkelenburg, Knops, van Ewijk, Langenberg, Krijger, Hiemcke-Jiwa, Van Paemel, Cornelli, De Preter, De Wilde, Van Der Schoot and Tytgat."
"37599992",NA,NA,"Fragile X Syndrome (FXS) is a neurodevelopmental disorder and the leading monogenic cause of autism and intellectual disability. For years, several efforts have been made to develop an effective therapeutic approach to phenotypically rescue patients from the disorder, with some even advancing to late phases of clinical trials. Unfortunately, none of these attempts have completely succeeded, bringing urgency to further expand and refocus research on FXS therapeutics. FXS arises at early stages of postnatal development due to the mutation and transcriptional silencing of the Fragile X Messenger Ribonucleoprotein 1 gene (FMR1) and consequent loss of the Fragile X Messenger Ribonucleoprotein (FMRP) expression. Importantly, FMRP expression is critical for the normal adult nervous system function, particularly during specific windows of embryogenic and early postnatal development. Cellular proliferation, migration, morphology, axonal guidance, synapse formation, and in general, neuronal network establishment and maturation are abnormally regulated in FXS, underlying the cognitive and behavioral phenotypes of the disorder. In this review, we highlight the relevance of therapeutically intervening during critical time points of development, such as early postnatal periods in infants and young children and discuss past and current clinical trials in FXS and their potential to specifically target those periods. We also discuss potential benefits, limitations, and disadvantages of these pharmacological tools based on preclinical and clinical research.Copyright © 2023 Milla, Corral, Rivera, Zuñiga, Pino, Nunez-Parra and Cea-Del Rio."
"37651081","Potential Key Proteins, Molecular Networks, and Pathways in Perinatal Hypoxia.","Neurotox Res","Perinatal hypoxia is a common risk factor for CNS development. Using bioinformatics databases, a list of 129 genes involved in perinatal hypoxia was selected from the literature and analyzed with respect to proteins important for biological processes influencing the brain development. Functional enrichment analysis using the DAVID database was performed to identify relevant Gene Ontology (GO) biological processes like response to hypoxia, inflammatory response, positive and negative regulation of apoptosis, and positive and negative regulation of cell proliferation. The selected GO processes contain 17-30 proteins and show an enrichment of 6.3-14.3-fold. The STRING protein-protein interaction network and the Cytoscape data analyzer were used to identify interacting proteins playing a significant role in these processes. The two top protein pairs referring to the proteins with highest degrees and the corresponding proteins connected by high score edges exert opposite or regulatory functions and are essential for the balance between damaging, repairing, protective, or epigenetic processes. The GO response to hypoxia is characterized by the high score protein-protein interaction pairs CASP3/FAS promoting apoptosis and by the protective acting BDNF/MECP2 protein pair. Core components of the GO processes positive and negative regulation of apoptosis are the proteins CASP3/FAS/AKT/eNOS/RPS6KB1 involved in several signal pathways. The GO processes cell proliferation are characterized by the high-score protein-protein interaction pairs MYC/ MAPK1, JUN/MAPK1, IL6/IL1B, and JUN/HDAC1. The study provides new insights into the pathophysiology of perinatal hypoxia and is of importance for future investigations, diagnostics, and therapy of perinatal hypoxia.© 2023. The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature."
"37603927","An androgen receptor regulated gene score is associated with epithelial to mesenchymal transition features in triple negative breast cancers.","Transl Oncol","Androgen receptor (AR) is considered a marker of better prognosis in hormone receptor positive breast cancers (BC), however, its role in triple negative breast cancer (TNBC) is controversial. This may be attributed to intrinsic molecular differences or scoring methods for AR positivity. We derived AR regulated gene score and examined its utility in BC subtypes.AR regulated genes were derived by applying a bioinformatic pipeline on publicly available microarray data sets of AR+ BC cell lines and gene score was calculated as average expression of six AR regulated genes. Tumors were divided into AR high and low based on gene score and associations with clinical parameters, circulating androgens, survival and epithelial to mesenchymal transition (EMT) markers were examined, further evaluated in invitro models and public datasets.53% (133/249) tumors were classified as AR gene score high and were associated with significantly better clinical parameters, disease-free survival (86.13 vs 72.69 months, log rank p = 0.032) when compared to AR low tumors. 36% of TNBC (N = 66) were AR gene score high with higher expression of EMT markers (p = 0.024) and had high intratumoral levels of 5α-reductase, enzyme involved in intracrine androgen metabolism. In MDA-MB-453 treated with dihydrotestosterone, SLUG expression increased, E-cadherin decreased with increase in migration and these changes were reversed with bicalutamide. Similar results were obtained in public datasets.Deciphering the role of AR in BC is difficult based on AR protein levels alone. Our results support the context dependent function of AR in driving better prognosis in ER positive tumors and EMT features in TNBC tumors.Copyright © 2023. Published by Elsevier Inc."
"37546907","Equitable machine learning counteracts ancestral bias in precision medicine, improving outcomes for all.","Res Sq","Gold standard genomic datasets severely under-represent non-European populations, leading to inequities and a limited understanding of human disease [1-8]. Therapeutics and outcomes remain hidden because we lack insights that we could gain from analyzing ancestry-unbiased genomic data. To address this significant gap, we present PhyloFrame, the first-ever machine learning method for equitable genomic precision medicine. PhyloFrame corrects for ancestral bias by integrating big data tissue-specific functional interaction networks, global population variation data, and disease-relevant transcriptomic data. Application of PhyloFrame to breast, thyroid, and uterine cancers shows marked improvements in predictive power across all ancestries, less model overfitting, and a higher likelihood of identifying known cancer-related genes. The ability to provide accurate predictions for underrepresented groups, in particular, is substantially increased. These results demonstrate how AI can mitigate ancestral bias in training data and contribute to equitable representation in medical research."
