"pmid","title","source","abstract"
"35041074","Methods for statistical fine-mapping and their applications to auto-immune diseases.","Semin Immunopathol","Although genome-wide association studies (GWAS) have identified thousands of loci in the human genome that are associated with different traits, understanding the biological mechanisms underlying the association signals identified in GWAS remains challenging. Statistical fine-mapping is a method aiming to refine GWAS signals by evaluating which variant(s) are truly causal to the phenotype. Here, we review the types of statistical fine-mapping methods that have been widely used to date, with a focus on recently developed functionally informed fine-mapping (FIFM) methods that utilize functional annotations. We then systematically review the applications of statistical fine-mapping in autoimmune disease studies to highlight the value of statistical fine-mapping in biological contexts.© 2022. The Author(s)."
"35017556","DeepNull models non-linear covariate effects to improve phenotypic prediction and association power.","Nat Commun","Genome-wide association studies (GWASs) examine the association between genotype and phenotype while adjusting for a set of covariates. Although the covariates may have non-linear or interactive effects, due to the challenge of specifying the model, GWAS often neglect such terms. Here we introduce DeepNull, a method that identifies and adjusts for non-linear and interactive covariate effects using a deep neural network. In analyses of simulated and real data, we demonstrate that DeepNull maintains tight control of the type I error while increasing statistical power by up to 20% in the presence of non-linear and interactive effects. Moreover, in the absence of such effects, DeepNull incurs no loss of power. When applied to 10 phenotypes from the UK Biobank (n = 370K), DeepNull discovered more hits (+6%) and loci (+7%), on average, than conventional association analyses, many of which are biologically plausible or have previously been reported. Finally, DeepNull improves upon linear modeling for phenotypic prediction (+23% on average).© 2022. The Author(s)."
"34938269","Perspective of the GEMSTONE Consortium on Current and Future Approaches to Functional Validation for Skeletal Genetic Disease Using Cellular, Molecular and Animal-Modeling Techniques.","Front Endocrinol (Lausanne)","The availability of large human datasets for genome-wide association studies (GWAS) and the advancement of sequencing technologies have boosted the identification of genetic variants in complex and rare diseases in the skeletal field. Yet, interpreting results from human association studies remains a challenge. To bridge the gap between genetic association and causality, a systematic functional investigation is necessary. Multiple unknowns exist for putative causal genes, including cellular localization of the molecular function. Intermediate traits (""endophenotypes""), e.g. molecular quantitative trait loci (molQTLs), are needed to identify mechanisms of underlying associations. Furthermore, index variants often reside in non-coding regions of the genome, therefore challenging for interpretation. Knowledge of non-coding variance (e.g. ncRNAs), repetitive sequences, and regulatory interactions between enhancers and their target genes is central for understanding causal genes in skeletal conditions. Animal models with deep skeletal phenotyping and cell culture models have already facilitated fine mapping of some association signals, elucidated gene mechanisms, and revealed disease-relevant biology. However, to accelerate research towards bridging the current gap between association and causality in skeletal diseases, alternativein vivoplatforms need to be used and developed in parallel with the current -omics and traditionalin vivoresources. Therefore, we argue that as a field we need to establish resource-sharing standards to collectively address complex research questions. These standards will promote data integration from various -omics technologies and functional dissection of human complex traits. In this mission statement, we review the current available resources and as a group propose a consensus to facilitate resource sharing using existing and future resources. Such coordination efforts will maximize the acquisition of knowledge from different approaches and thus reduce redundancy and duplication of resources. These measures will help to understand the pathogenesis of osteoporosis and other skeletal diseases towards defining new and more efficient therapeutic targets.Copyright © 2021 Rauner, Foessl, Formosa, Kague, Prijatelj, Lopez, Banerjee, Bergen, Busse, Calado, Douni, Gabet, Giralt, Grinberg, Lovsin, Solan, Ostanek, Pavlos, Rivadeneira, Soldatovic, van de Peppel, van der Eerden, van Hul, Balcells, Marc, Reppe, Søe and Karasik."
"34924553","Reciprocal interaction between depression and pain: results from a comprehensive bidirectional Mendelian randomization study and functional annotation analysis.","Pain","To understand a putative causal link for depression and pain, we retrieved summary statistics from genome-wide association studies conducted for pain at 7 different body sites (N = 151,922-226,683) and major depression disorder (MDD, Ncase/control = 246,363/561,190). We conducted a bidirectional Mendelian randomization analysis using distinct genome-wide association studies-identified single nucleotide polymorphisms for each trait as instrumental variables and performed several sensitivity analyses to verify Mendelian randomization assumptions. We also conducted functional annotation analysis using 396 tissue-specific annotations from the roadmap project. Across 7 different body sites, genetic predisposition to depression was associated with pain at the neck/shoulder (odds ratio [OR] = 1.08 per one log-unit increase in depression risk, 95% confidence interval [CI]: 1.06-1.10), back (OR = 1.05, 95% CI: 1.04-1.07), abdominal/stomach (OR = 1.03, 95% CI: 1.02-1.04), as well as headache (OR = 1.10, 95% CI: 1.07-1.12), but not with pain on the face, hip, and knee. In the reverse direction, genetically instrumented multisite chronic pain (OR = 1.78 per one increment in the number of pain site, 95% CI: 1.51-2.11) and headache (OR = 1.55 per one log-unit increase in headache risk, 95% CI = 1.13-2.10) were associated with MDD. Functional annotation analysis showed differential clustering patterns where depression clustered closely with headache and neck/shoulder pain, exhibiting substantial brain tissue enrichment. Our study indicates that depression is a causal risk factor for headache and pain localized at neck/shoulder, back, and abdominal/stomach, rather than pain at face, hip, and knee, and suggests common neurological pathologies underlying the development of depression, headache, and neck/shoulder pain.Copyright © 2021 The Author(s). Published by Wolters Kluwer Health, Inc. on behalf of the International Association for the Study of Pain."
"34873149","Genetically regulated expression in late-onset Alzheimer's disease implicates risk genes within known and novel loci.","Transl Psychiatry","Late-onset Alzheimer disease (LOAD) is highly polygenic, with a heritability estimated between 40 and 80%, yet risk variants identified in genome-wide studies explain only ~8% of phenotypic variance. Due to its increased power and interpretability, genetically regulated expression (GReX) analysis is an emerging approach to investigate the genetic mechanisms of complex diseases. Here, we conducted GReX analysis within and across 51 tissues on 39 LOAD GWAS data sets comprising 58,713 cases and controls from the Alzheimer's Disease Genetics Consortium (ADGC) and the International Genomics of Alzheimer's Project (IGAP). Meta-analysis across studies identified 216 unique significant genes, including 72 with no previously reported LOAD GWAS associations. Cross-brain-tissue and cross-GTEx models revealed eight additional genes significantly associated with LOAD. Conditional analysis of previously reported loci using established LOAD-risk variants identified eight genes reaching genome-wide significance independent of known signals. Moreover, the proportion of SNP-based heritability is highly enriched in genes identified by GReX analysis. In summary, GReX-based meta-analysis in LOAD identifies 216 genes (including 72 novel genes), illuminating the role of gene regulatory models in LOAD.© 2021. The Author(s)."
"34815310","Human and rat skeletal muscle single-nuclei multi-omic integrative analyses nominate causal cell types, regulatory elements, and SNPs for complex traits.","Genome Res","Skeletal muscle accounts for the largest proportion of human body mass, on average, and is a key tissue in complex diseases and mobility. It is composed of several different cell and muscle fiber types. Here, we optimize single-nucleus ATAC-seq (snATAC-seq) to map skeletal muscle cell-specific chromatin accessibility landscapes in frozen human and rat samples, and single-nucleus RNA-seq (snRNA-seq) to map cell-specific transcriptomes in human. We additionally perform multi-omics profiling (gene expression and chromatin accessibility) on human and rat muscle samples. We capture type I and type II muscle fiber signatures, which are generally missed by existing single-cell RNA-seq methods. We perform cross-modality and cross-species integrative analyses on 33,862 nuclei and identify seven cell types ranging in abundance from 59.6% to 1.0% of all nuclei. We introduce a regression-based approach to infer cell types by comparing transcription start site-distal ATAC-seq peaks to reference enhancer maps and show consistency with RNA-based marker gene cell type assignments. We find heterogeneity in enrichment of genetic variants linked to complex phenotypes from the UK Biobank and diabetes genome-wide association studies in cell-specific ATAC-seq peaks, with the most striking enrichment patterns in muscle mesenchymal stem cells (∼3.5% of nuclei). Finally, we overlay these chromatin accessibility maps on GWAS data to nominate causal cell types, SNPs, transcription factor motifs, and target genes for type 2 diabetes signals. These chromatin accessibility profiles for human and rat skeletal muscle cell types are a useful resource for nominating causal GWAS SNPs and cell types.© 2021 Orchard et al.; Published by Cold Spring Harbor Laboratory Press."
"34774128","A single-cell atlas of chromatin accessibility in the human genome.","Cell","Current catalogs of regulatory sequences in the human genome are still incomplete and lack cell type resolution. To profile the activity of gene regulatory elements in diverse cell types and tissues in the human body, we applied single-cell chromatin accessibility assays to 30 adult human tissue types from multiple donors. We integrated these datasets with previous single-cell chromatin accessibility data from 15 fetal tissue types to reveal the status of open chromatin for ∼1.2 million candidate cis-regulatory elements (cCREs) in 222 distinct cell types comprised of >1.3 million nuclei. We used these chromatin accessibility maps to delineate cell-type-specificity of fetal and adult human cCREs and to systematically interpret the noncoding variants associated with complex human traits and diseases. This rich resource provides a foundation for the analysis of gene regulatory programs in human cell types across tissues, life stages, and organ systems.Copyright © 2021 The Authors. Published by Elsevier Inc. All rights reserved."
"34743558","Deep Learning of the Retina Enables Phenome- and Genome-Wide Analyses of the Microvasculature.","Circulation","The microvasculature, the smallest blood vessels in the body, has key roles in maintenance of organ health and tumorigenesis. The retinal fundus is a window for human in vivo noninvasive assessment of the microvasculature. Large-scale complementary machine learning-based assessment of the retinal vasculature with phenome-wide and genome-wide analyses may yield new insights into human health and disease.We used 97 895 retinal fundus images from 54 813 UK Biobank participants. Using convolutional neural networks to segment the retinal microvasculature, we calculated vascular density and fractal dimension as a measure of vascular branching complexity. We associated these indices with 1866 incidentInternational Classification of Diseases-based conditions (median 10-year follow-up) and 88 quantitative traits, adjusting for age, sex, smoking status, and ethnicity.Low retinal vascular fractal dimension and density were significantly associated with higher risks for incident mortality, hypertension, congestive heart failure, renal failure, type 2 diabetes, sleep apnea, anemia, and multiple ocular conditions, as well as corresponding quantitative traits. Genome-wide association of vascular fractal dimension and density identified 7 and 13 novel loci, respectively, that were enriched for pathways linked to angiogenesis (eg, vascular endothelial growth factor, platelet-derived growth factor receptor, angiopoietin, and WNT signaling pathways) and inflammation (eg, interleukin, cytokine signaling).Our results indicate that the retinal vasculature may serve as a biomarker for future cardiometabolic and ocular disease and provide insights into genes and biological pathways influencing microvascular indices. Moreover, such a framework highlights how deep learning of images can quantify an interpretable phenotype for integration with electronic health record, biomarker, and genetic data to inform risk prediction and risk modification."
"34732054","Identification of Functional Genetic Determinants of Cardiac Troponin T and I in a Multiethnic Population and Causal Associations With Atrial Fibrillation.","Circ Genom Precis Med","Elevated cardiac troponin levels in blood are associated with increased risk of cardiovascular diseases and mortality. Cardiac troponin levels are heritable, but their genetic architecture remains elusive.We conducted a transethnic genome-wide association analysis on high-sensitivity cTnT (cardiac troponin T; hs-cTnT) and high-sensitivity cTnI (cardiac troponin I; hs-cTnI) levels in 24 617 and 14 336 participants free of coronary heart disease and heart failure from 6 population-based cohorts, followed by a series of bioinformatic analyses to decipher the genetic architecture of hs-cTnT and hs-cTnI.We identified 4 genome-wide significant loci for hs-cTnT including a novel locus rs3737882 inPPFIA4and 3 previously reported loci atNCOA2,TRAM1, andBCL2. One known locus atVCLwas replicated for hs-cTnI. One copy of C allele for rs3737882 was associated with a 6% increase in hs-cTnT levels (minor allele frequency, 0.18;P=2.80×10-9). We observed pleiotropic loci located atBAG3andANO5. The proportions of variances explained by single-nucleotide polymorphisms were 10.15% and 7.74% for hs-cTnT and hs-cTnI, respectively. Single-nucleotide polymorphisms were colocalized withBCL2expression in heart tissues and hs-cTnT and withANO5expression in artery, heart tissues, and whole blood and both troponins. Mendelian randomization analyses showed that genetically increased hs-cTnT and hs-cTnI levels were associated with higher odds of atrial fibrillation (odds ratio, 1.38 [95% CI, 1.25-1.54] for hs-cTnT and 1.21 [95% CI, 1.06-1.37] for hs-cTnI).We identified a novel genetic locus associated with hs-cTnT in a multiethnic population and found that genetically regulated troponin levels were associated with atrial fibrillation."
"35011045","Nutrition Concepts for the Treatment of Obesity in Adults.","Nutrients","Obesity caused by a positive energy balance is a serious health burden. Studies have shown that obesity is the major risk factor for many diseases like type 2 diabetes mellitus, coronary heart diseases, or various types of cancer. Therefore, the prevention and treatment of increased body weight are key. Different evidence-based treatment approaches considering weight history, body mass index (BMI) category, and co-morbidities are available: lifestyle intervention, formula diet, drugs, and bariatric surgery. For all treatment approaches, behaviour change techniques, reduction in energy intake, and increasing energy expenditure are required. Self-monitoring of diet and physical activity provides an effective behaviour change technique for weight management. Digital tools increase engagement rates for self-monitoring and have the potential to improve weight management. The objective of this narrative review is to summarize current available treatment approaches for obesity, to provide a selective overview of nutrition trends, and to give a scientific viewpoint for various nutrition concepts for weight loss."
"34991667","Universal annotation of the human genome through integration of over a thousand epigenomic datasets.","Genome Biol","Genome-wide maps of chromatin marks such as histone modifications and open chromatin sites provide valuable information for annotating the non-coding genome, including identifying regulatory elements. Computational approaches such as ChromHMM have been applied to discover and annotate chromatin states defined by combinatorial and spatial patterns of chromatin marks within the same cell type. An alternative ""stacked modeling"" approach was previously suggested, where chromatin states are defined jointly from datasets of multiple cell types to produce a single universal genome annotation based on all datasets. Despite its potential benefits for applications that are not specific to one cell type, such an approach was previously applied only for small-scale specialized purposes. Large-scale applications of stacked modeling have previously posed scalability challenges.Using a version of ChromHMM enhanced for large-scale applications, we apply the stacked modeling approach to produce a universal chromatin state annotation of the human genome using over 1000 datasets from more than 100 cell types, with the learned model denoted as the full-stack model. The full-stack model states show distinct enrichments for external genomic annotations, which we use in characterizing each state. Compared to per-cell-type annotations, the full-stack annotations directly differentiate constitutive from cell type-specific activity and is more predictive of locations of external genomic annotations.The full-stack ChromHMM model provides a universal chromatin state annotation of the genome and a unified global view of over 1000 datasets. We expect this to be a useful resource that complements existing per-cell-type annotations for studying the non-coding human genome.© 2022. The Author(s)."
"34990463","Analysis of coding variants in the human FTO gene from the gnomAD database.","PLoS One","Single nucleotide polymorphisms (SNPs) in the first intron of the FTO gene reported in 2007 continue to be the known variants with the greatest effect on adiposity in different human populations. Coding variants in the FTO gene, on the other hand, have been little explored, although data from complete sequencing of the exomes of various populations are available in public databases and provide an excellent opportunity to investigate potential functional variants in FTO. In this context, this study aimed to track nonsynonymous variants in the exons of the FTO gene in different population groups employing the gnomAD database and analyze the potential functional impact of these variants on the FTO protein using five publicly available pathogenicity prediction programs. The findings revealed 345 rare mutations, of which 321 are missense (93%), 19 are stop gained (5.6%) and five mutations are located in the splice region (1.4%). Of these, 134 (38.8%) were classified as pathogenic, 144 (41.7%) as benign and 67 (19.5%) as unknown. The available data, however, suggest that these variants are probably not associated with BMI and obesity, but instead, with other diseases. Functional studies are, therefore, required to identify the role of these variants in disease genesis."
"34895148","Regulatory modules of human thermogenic adipocytes: functional genomics of large cohort and Meta-analysis derived marker-genes.","BMC Genomics","Recently, ProFAT and BATLAS studies identified brown and white adipocytes marker genes based on analysis of large databases. They offered scores to determine the thermogenic status of adipocytes using the gene-expression data of these markers. In this work, we investigated the functional context of these genes.Gene Set Enrichment Analyses (KEGG, Reactome) of the BATLAS and ProFAT marker-genes identified pathways deterministic in the formation of brown and white adipocytes. The collection of the annotated proteins of the defined pathways resulted in expanded white and brown characteristic protein-sets, which theoretically contain all functional proteins that could be involved in the formation of adipocytes. Based on our previously obtained RNA-seq data, we visualized the expression profile of these proteins coding genes and found patterns consistent with the two adipocyte phenotypes. The trajectory of the regulatory processes could be outlined by the transcriptional profile of progenitor and differentiated adipocytes, highlighting the importance of suppression processes in browning. Protein interaction network-based functional genomics by STRING, Cytoscape and R-Igraph platforms revealed that different biological processes shape the brown and white adipocytes and highlighted key regulatory elements and modules including GAPDH-CS, DECR1, SOD2, IL6, HRAS, MTOR, INS-AKT, ERBB2 and 4-NFKB, and SLIT-ROBO-MAPK. To assess the potential role of a particular protein in shaping adipocytes, we assigned interaction network location-based scores (betweenness centrality, number of bridges) to them and created a freely accessible platform, the AdipoNET ( https//adiponet.com ), to conveniently use these data. The Eukaryote Promoter Database predicted the response elements in the UCP1 promoter for the identified, potentially important transcription factors (HIF1A, MYC, REL, PPARG, TP53, AR, RUNX, and FoxO1).Our integrative approach-based results allowed us to investigate potential regulatory elements of thermogenesis in adipose tissue. The analyses revealed that some unique biological processes form the brown and white adipocyte phenotypes, which presumes the existence of the transitional states. The data also suggests that the two phenotypes are not mutually exclusive, and differentiation of thermogenic adipocyte requires induction of browning as well as repressions of whitening. The recognition of these simultaneous actions and the identified regulatory modules can open new direction in obesity research.© 2021. The Author(s)."
"34863187","Ultrasound triggered topical delivery of Bmp7 mRNA for white fat browning induction via engineered smart exosomes.","J Nanobiotechnology","Efficient and topical delivery of drugs is essential for maximized efficacy and minimized toxicity. In this study, we aimed to design an exosome-based drug delivery platform endowed with the ability of escaping from phagocytosis at non-target organs and controllably releasing drugs at targeted location.The swtichable stealth coat CP05-TK-mPEG was synthesized and anchored onto exosomes through the interaction between peptide CP05 and exosomal surface marker CD63. Chlorin e6 (Ce6) was loaded into exosomes by direct incubation. Controllable removal of PEG could be achieved by breaking thioketal (TK) through reactive oxygen species (ROS), which was produced by Ce6 under ultrasound irradiation. The whole platform was called SmartExo. The stealth effects were analyzed in RAW264.7 cells and C57BL/6 mice via tracing the exosomes. To confirm the efficacy of the engineered smart exosomes, Bone morphogenetic protein 7 (Bmp7) mRNA was encapsulated into exosomes by transfection of overexpressing plasmid, followed by stealth coating, with the exosomes designated as SmartExo@Bmp7. Therapeutic advantages of SmartExo@Bmp7 were proved by targeted delivering Bmp7 mRNA to omental adipose tissue (OAT) of obese C57BL/6 mice for browning induction. SmartExo platform was successfully constructed without changing the basic characteristics of exosomes. The engineered exosomes effectively escaped from the phagocytosis by RAW264.7 and non-target organs. In addition, the SmartExo could be uptaken locally on-demand by ultrasound mediated removal of the stealth coat. Compared with control exosomes, SmartExo@Bmp7 effectively delivered Bmp7 mRNA into OAT upon ultrasound irradiation, and induced OAT browning, as evidenced by the histology of OAT and increased expression of uncoupling protein 1 (Ucp1).The proposed SmartExo-based delivery platform, which minimizes side effects and maximizing drug efficacy, offers a novel safe and efficient approach for targeted drug delivery. As a proof, the SmartExo@Bmp7 induced local white adipose tissue browning, and it would be a promising strategy for anti-obesity therapy.© 2021. The Author(s)."
"34821371","Molecular modelling of novel ADCY3 variant predicts a molecular target for tackling obesity.","Int J Mol Med","Severe early‑onset obesity is mainly attributed to single gene variations of the hypothalamic leptin‑melanocortin system, which is critical for controlling the balance between appetite and energy expenditure. Adenylate cyclase 3 (ADCY3), a transmembrane enzyme localized in primary neuronal cilia, is a key genetic candidate, which appears to have an essential role in regulating body weight. The present study aimed to identify ADCY3 genetic variants in severely obese young patients of Greek‑Cypriot origin by genomic sequencing. Apart from previously reported variants, the novel and probably pathogenic variant c.349T>A, causing a p.Leu117Met substitution within one of the two pseudo‑symmetric halves of the transmembrane part of the protein, was reported. Molecular modelling analysis used to delineate bonding interactions within the mutated protein structure strongly suggested a change in interactive forces and energy levels affecting the pseudo‑twofold symmetry of the transmembrane domain of the protein and probably its catalytic function. These results support the involvement of ADCY3 in the pathology of the disease and point towards the requirement of defining protein function and evaluating the clinical significance of the detected variants."
"35013517","Metabolic and lifestyle factors in relation to senile cataract: a Mendelian randomization study.","Sci Rep","We conducted a Mendelian randomization study to determine the associations of body mass index (BMI), type 2 diabetes (T2D), systolic blood pressure (SBP), coffee and alcohol consumption and smoking initiation with senile cataract. Independent single nucleotide polymorphisms associated with the metabolic and lifestyle factors at the p < 5 × 10-8were selected as instrument variables. Summary-level data for senile cataract were obtained from the FinnGen consortium (20,157 cases and 154,905 non-cases) and UK Biobank study (6332 cases and 354,862 non-cases). Higher genetically predicted BMI and SBP and genetic predisposition to T2D and smoking initiation were associated with an increased risk of senile cataract. The combined odds ratios were 1.19 (95% confidence interval (CI) 1.09-1.29; p < 0.001) per one standard deviation increase in BMI (~ 4.8 kg/m2), 1.13 (95% CI 1.04-1.23; p = 0.004) per 10 mmHg increase in SBP, 1.06 (95% CI 1.03-1.09; p < 0.001) per one unit increase in log-transformed odds ratio of T2D, and 1.19 (95% CI 1.10-1.29; p < 0.001) per one standard deviation increase in prevalence of smoking initiation. Genetically predicted coffee consumption showed a suggestive association with senile cataract (odds ratio per 50% increase, 1.18, 95% CI 1.00-1.40; p = 0.050). This study suggests causal roles of obesity, T2D, SBP and smoking in senile cataract.© 2022. The Author(s)."
"34999873","Is genetic liability to ADHD and ASD causally linked to educational attainment?","Int J Epidemiol","The association patterns of attention deficit hyperactivity disorder (ADHD) and autism spectrum disorder (ASD) with educational attainment (EA) are complex; children with ADHD and ASD are at risk of poor academic outcomes, and parental EA has been associated with risk of ADHD/ASD in the offspring. Little is known on the causal links between ADHD, ASD, EA and the potential contribution of cognitive ability.Using the latest genome-wide association studies (GWAS) summary data on ADHD, ASD and EA, we applied two-sample Mendelian randomization (MR) to assess the effects of genetic liability to ADHD and ASD on EA. Reverse direction analyses were additionally performed. Multivariable MR was performed to estimate any effects independent of cognitive ability.Genetic liability to ADHD had a negative effect on EA, independently of cognitive ability (MVMRIVW: -1.7 months of education per doubling of genetic liability to ADHD; 95% CI: -2.8 to -0.7), whereas genetic liability to ASD a positive effect (MVMRIVW: 30 days per doubling of the genetic liability to ASD; 95% CI: 2 to 53). Reverse direction analyses suggested that genetic liability to higher EA had an effect on lower risk of ADHD, independently of cognitive ability (MVMRIVWOR: 0.33 per SD increase; 95% CI: 0.26 to 0.43) and increased risk of ASD (MRIVWOR: 1.51 per SD increase; 95% CI: 1.29 to 1.77), which was partly explained by cognitive ability (MVMRIVWOR per SD increase: 1.24; 95%CI: 0.96 to 1.60).Genetic liability to ADHD and ASD is likely to affect educational attainment, independently of underlying cognitive ability.© The Author(s) 2021. Published by Oxford University Press on behalf of the International Epidemiological Association."
"34997191","Genetic heterogeneity and subtypes of major depression.","Mol Psychiatry","Major depression (MD) is a heterogeneous disorder; however, the extent to which genetic factors distinguish MD patient subgroups (genetic heterogeneity) remains uncertain. This study sought evidence for genetic heterogeneity in MD. Using UK Biobank cohort, the authors defined 16 MD subtypes within eight comparison groups (vegetative symptoms, symptom severity, comorbid anxiety disorder, age at onset, recurrence, suicidality, impairment, and postpartum depression; N ~ 3000-47000). To compare genetic component of these subtypes, subtype-specific genome-wide association studies were performed to estimate SNP-heritability, and genetic correlations within subtype comparison and with other related disorders/traits. The findings indicated that MD subtypes were divergent in their SNP-heritability, and genetic correlations both within subtype comparisons and with other related disorders/traits. Three subtype comparisons (vegetative symptoms, age at onset, and impairment) showed significant differences in SNP-heritability; while genetic correlations within subtype comparisons ranged from 0.55 to 0.86, suggesting genetic profiles are only partially shared among MD subtypes. Furthermore, subtypes that are more clinically challenging, e.g., early-onset, recurrent, suicidal, more severely impaired, had stronger genetic correlations with other psychiatric disorders. MD with atypical-like features showed a positive genetic correlation (+0.40) with BMI while a negative correlation (-0.09) was found in those without atypical-like features. Novel genomic loci with subtype-specific effects were identified. These results provide the most comprehensive evidence to date for genetic heterogeneity within MD, and suggest that the phenotypic complexity of MD can be effectively reduced by studying the subtypes which share partially distinct etiologies.© 2021. The Author(s), under exclusive licence to Springer Nature Limited."
"34975738","Genome-Wide Association Study of 2,093 Cases With Idiopathic Polyneuropathy and 445,256 Controls Identifies First Susceptibility Loci.","Front Neurol","Background:About one third of patients with chronic polyneuropathy have no obvious underlying etiology and are classified as having idiopathic polyneuropathy. The lack of knowledge about pathomechanisms and predisposing factors limits the development of effective prevention and treatment for these patients. We report the first genome-wide association study (GWAS) of idiopathic polyneuropathy.Methods:Cases with idiopathic polyneuropathy and healthy controls were identified by linkage to hospital records. We performed genome-wide association studies using genetic data from two large population-based health studies, the Trøndelag Health Study (HUNT, 1,147 cases and 62,204 controls) and UK Biobank (UKB, 946 cases and 383,052 controls). In a two-stage analysis design, we first treated HUNT as a discovery cohort and UK Biobank as a replication cohort. Secondly, we combined the two studies in a meta-analysis. Downstream analyses included genetic correlation to other traits and diseases. We specifically examined previously reported risk loci, and genes known to cause hereditary polyneuropathy.Results:No replicable risk loci were identified in the discovery-replication stage, in line with the limited predicted power of this approach. When combined in a meta-analysis, two independent loci reached statistical significance (rs7294354 inB4GALNT3, P-value 4.51 × 10-8) and (rs147738081 nearNR5A2, P-value 4.75 × 10-8). Idiopathic polyneuropathy genetically correlated with several anthropometric measures, most pronounced for height, and with several pain-related traits.Conclusions:In this first GWAS of idiopathic polyneuropathy we identify two risk-loci that indicate possible pathogenetic mechanisms. Future collaborative efforts are needed to replicate and expand on these findings.Copyright © 2021 Winsvold, Kitsos, Thomas, Skogholt, Gabrielsen, Zwart and Nilsen."
"34968759","Genomic insights in ascending aortic size and distensibility.","EBioMedicine","Alterations in the anatomic and biomechanical properties of the ascending aorta (AAo) can give rise to various vascular pathologies. The aim of the current study is to gain additional insights in the biology of the AAo size and function.We developed an AI based analysis pipeline for the segmentation of the AAo, and the extraction of AAO parameters. We then performed genome-wide association studies of AAo maximum area, AAo minimum area and AAo distensibility in up to 37,910 individuals from the UK Biobank. Variants that were significantly associated with AAo phenotypes were used as instrumental variables in Mendelian randomization analyses to investigate potential causal relationships with coronary artery disease, myocardial infarction, stroke and aneurysms.Genome-wide association studies revealed a total of 107 SNPs in 78 loci. We annotated 101 candidate genes involved in various biological processes, including connective tissue development (THSD4 and COL6A3). Mendelian randomization analyses showed a causal association with aneurysm development, but not with other vascular diseases.We identified 78 loci that provide insights into mechanisms underlying AAo size and function in the general population and provide genetic evidence for their role in aortic aneurysm development.Copyright © 2021 The Author(s). Published by Elsevier B.V. All rights reserved."
"34966408","Host Genetic Liability for Severe COVID-19 Associates with Alcohol Drinking Behavior and Diabetic Outcomes in Participants of European Descent.","Front Genet","Risk factors and long-term consequences of COVID-19 infection are unclear but can be investigated with large-scale genomic data. To distinguish correlation from causation, we performedin-silicoanalyses of three COVID-19 outcomes (N > 1,000,000). We show genetic correlation and putative causality with depressive symptoms, metformin use (genetic causality proportion (gĉp) with severe respiratory COVID-19 = 0.576,p= 1.07 × 10-5and hospitalizedCOVID-19= 0.713,p= 0.003), and alcohol drinking status (gĉp with severe respiratoryCOVID-19= 0.633,p= 7.04 × 10-5and hospitalized COVID-19 = 0.848,p= 4.13 × 10-13). COVID-19 risk loci associated with several hematologic biomarkers. Comprehensive findings inform genetic contributions to COVID-19 epidemiology, molecular mechanisms, and risk factors and potential long-term health effects of severe response to infection.Copyright © 2021 Wendt, De Lillo, Pathak, De Angelis and Polimanti."
"34959947","Biology of Perseverative Negative Thinking: The Role of Timing and Folate Intake.","Nutrients","Past-oriented rumination and future-oriented worry are two aspects of perseverative negative thinking related to the neuroticism endophenotype and associated with depression and anxiety. Our present aim was to investigate the genomic background of these two aspects of perseverative negative thinking within separate groups of individuals with suboptimal versus optimal folate intake. We conducted a genome-wide association study in the UK Biobank database (n= 72,621) on the ""rumination"" and ""worry"" items of the Eysenck Personality Inventory Neuroticism scale in these separate groups. Optimal folate intake was related to lower worry, but unrelated to rumination. In contrast, genetic associations for worry did not implicate specific biological processes, while past-oriented rumination had a more specific genetic background, emphasizing its endophenotypic nature. Furthermore, biological pathways leading to rumination appeared to differ according to folate intake: purinergic signaling and circadian regulator geneARNTLemerged in the whole sample, blastocyst development, DNA replication, and C-C chemokines in the suboptimal folate group, and prostaglandin response and K+channel subunit geneKCNH3in the optimal folate group. Our results point to possible benefits of folate in anxiety disorders, and to the importance of simultaneously taking into account genetic and environmental factors to determine personalized intervention in polygenic and multifactorial disorders."
"34957435","GWAS of stool frequency provides insights into gastrointestinal motility and irritable bowel syndrome.","Cell Genom","Gut dysmotility is associated with constipation, diarrhea, and functional gastrointestinal disorders like irritable bowel syndrome (IBS), although its molecular underpinnings are poorly characterized. We studied stool frequency (defined by the number of bowel movements per day, based on questionnaire data) as a proxy for gut motility in a GWAS meta-analysis including 167,875 individuals from UK Biobank and four smaller population-based cohorts. We identify 14 loci associated with stool frequency (p ≤ 5.0 × 10-8). Gene set and pathway analyses detected enrichment for genes involved in neurotransmitter/neuropeptide signaling and preferentially expressed in enteric motor neurons controlling peristalsis. PheWAS identified pleiotropic associations with dysmotility syndromes and the response to their pharmacological treatment. The genetic architecture of stool frequency correlates with that of IBS, and UK Biobank participants from the top 1% of stool frequency polygenic score distribution were associated with 5× higher risk of IBS with diarrhea. These findings pave the way for the identification of actionable pathological mechanisms in IBS and the dysmotility syndromes.© 2021 The Author(s)."
